StockCode,Latest_Close,MA5,MA20,StockName
002972,12.82,12.666,12.4965,
603488,12.6,11.866,11.59,展鹏科技
002863,12.56,7.904000000000001,5.910500000000001,
603886,12.25,11.790000000000001,11.4225,元祖股份
000859,11.37,10.842,10.3625,
600973,14.78,10.352,7.982000000000001,宝胜股份
000530,6.49,6.322,6.0184999999999995,
600458,14.3,13.594,12.7355,时代新材
603002,18.25,16.848000000000003,16.52,宏昌电子
603648,12.64,10.52,9.745,畅联股份
600483,11.81,11.674000000000001,11.0725,福能股份
002735,18.59,16.926,15.026500000000002,
601009,11.36,11.186,11.028,南京银行
600919,11.44,11.376000000000001,11.241000000000001,江苏银行
002678,6.12,6.1,6.056500000000001,
600397,13.82,13.786000000000001,13.682500000000001,江钨装备
603466,12.12,11.448,10.866,风语筑
603155,19.62,19.407999999999998,19.312,新亚强
002164,13.94,13.738,13.709,
002494,14.65,8.940000000000001,6.534999999999999,
603212,16.57,15.894,15.104,赛伍技术
002106,13.09,12.791999999999998,11.754,
002446,10.83,10.495999999999999,10.286,
000823,17.87,17.716,16.66,
600985,16.98,16.432,14.473999999999998,淮北矿业
603586,17.73,17.562,17.156,金麒麟
002631,7.85,7.65,7.5745000000000005,
003013,15.72,15.384,14.585000000000003,
601288,6.71,6.508,6.481,农业银行
002361,19.1,17.485999999999997,17.107,
600667,15.92,15.795999999999998,13.9655,太极实业
002522,7.14,6.93,6.827500000000001,
603158,15.59,15.51,14.942000000000002,腾龙股份
600444,17.79,16.262,16.012,国机通用
000987,14.56,10.324000000000002,8.7215,
600630,8.45,8.228,7.993,龙头股份
002676,6.41,6.006,5.816,
601666,9.75,9.065999999999999,8.029,平煤股份
601988,6.14,6.002,5.863,中国银行
002125,18.78,16.974,15.225,
603060,7.3,7.144,6.8709999999999996,国检集团
601398,7.69,7.460000000000001,7.2700000000000005,工商银行
601187,7.68,7.351999999999999,7.2700000000000005,厦门银行
002527,16.29,15.181999999999999,14.237,
600776,16.48,16.128,15.857999999999999,东方通信
601328,6.86,6.808,6.6905,交通银行
603861,18.3,17.458000000000002,16.579,白云电器
002707,14.62,9.084,6.585500000000001,
002322,15.9,13.056000000000001,11.9575,
603065,9.45,8.74,8.174499999999998,宿迁联盛
002387,8.69,8.532,8.431999999999999,
600897,15.51,15.044,14.886500000000002,厦门空港
603201,18.05,17.802,16.5045,XD常润股
002585,13.42,12.065999999999999,10.2935,
603161,14.89,14.606,13.997,科华控股
002307,6.29,4.846000000000001,4.244999999999999,
000590,17.2,12.988,10.978,
603135,15.43,12.868,11.8425,中重科技
002700,8.64,8.222,7.389,
002556,15.86,9.596,6.4395,
601939,10.33,10.164,10.0055,建设银行
000001,11.03,10.98,10.9005,
600906,6.81,6.796000000000001,6.5625,财达证券
600505,14.92,14.012,13.365,西昌电力
002319,14.36,12.87,12.102,
600403,8.95,7.468000000000001,5.848,大有能源
600063,8.41,7.952000000000001,6.939500000000001,皖维高新
000058,14.47,9.934,8.133,
000048,17.83,15.49,14.1655,
002724,7.48,6.25,5.803,
600516,6.1,5.538,5.359,方大炭素
002072,8.61,8.572,7.778499999999999,
002040,16.09,11.492,10.162,
