StockCode,Latest_Close,MA5,MA20,StockName
601636,8.93,8.219999999999999,7.3145,旗滨集团
000920,14.27,13.895999999999997,13.4625,
001324,18.81,18.71,18.360000000000003,
603903,12.84,11.828,11.774,中持股份
002774,14.04,13.718,12.147,
002129,11.19,10.222,9.9085,
600596,17.8,16.901999999999997,15.0285,新安股份
600888,16.12,14.959999999999999,12.314,新疆众和
605069,14.51,13.906,11.838000000000001,正和生态
600497,12.54,11.852000000000002,9.971,驰宏锌锗
600379,14.52,14.2,12.9665,宝光股份
603956,5.83,5.216,5.040000000000001,威派格
002254,19.35,18.482000000000003,15.751499999999998,
002515,10.98,10.75,8.328999999999999,
000818,13.97,13.437999999999999,13.3125,
600352,12.67,12.505999999999998,11.512,浙江龙盛
603520,10.25,9.922,9.7215,司太立
600770,6.82,6.254,6.036499999999999,综艺股份
000551,18.25,16.878,15.6625,
002367,6.68,6.394,5.7265,
600531,15.93,15.591999999999999,13.535500000000003,豫光金铅
600579,7.74,7.526000000000001,6.984999999999999,中化装备
002106,15.62,14.668000000000001,13.391,
603588,19.03,18.594,14.443000000000001,高能环境
002601,17.37,17.198,15.3225,
000417,8.11,7.9719999999999995,7.6274999999999995,
000925,9.52,8.918,8.3775,
002631,9.89,9.342,8.014,
002312,10.11,9.824000000000002,8.993500000000001,
605399,14.28,13.622,13.3965,晨光新材
603977,15.43,14.318000000000001,14.036499999999998,国泰集团
002522,7.89,7.589999999999999,7.13,
603916,14.86,14.666,13.9215,苏博特
600237,13.21,12.466000000000001,11.4975,铜峰电子
600029,5.41,5.336,5.286,南方航空
603668,12.32,12.132000000000001,11.344999999999999,天马科技
002101,9.28,8.978,8.773500000000002,
600630,9.74,9.458,8.758500000000002,龙头股份
603313,5.86,5.456,5.3934999999999995,梦百合
600078,14.66,14.569999999999999,13.388499999999999,澄星股份
600198,9.75,9.358,9.0485,大唐电信
002617,9.66,9.443999999999999,8.911,
002635,19.55,18.428000000000004,17.5045,
603898,14.51,13.563999999999998,12.888499999999999,好莱客
603001,14.14,13.148000000000001,11.066,奥康国际
603848,14.79,14.203999999999999,14.149000000000001,好太太
603223,11.99,11.354000000000001,9.979000000000001,恒通股份
002745,12.78,12.114,10.6515,
000728,7.66,7.5280000000000005,7.144500000000001,
605369,17.44,17.408,17.0165,拱东医疗
002668,11.0,10.368,9.7515,
002860,13.92,13.854,13.371500000000001,
000541,5.14,5.06,4.984,
002387,8.84,8.505999999999998,8.439,
600707,13.96,13.431999999999999,11.617,彩虹股份
002643,19.44,18.716,16.089000000000002,
002559,12.31,11.1,10.252999999999998,
002068,14.6,13.412,10.989,
605366,14.38,11.99,10.998999999999999,宏柏新材
603010,16.61,14.916,14.260499999999999,万盛股份
000703,16.67,14.686000000000002,13.344999999999999,
002354,8.83,8.477999999999998,7.592499999999999,
603335,9.04,8.725999999999999,7.928,迪生力
600058,11.88,11.304,10.364500000000001,五矿发展
605183,16.06,15.644,15.262,确成股份
002587,7.33,7.118,6.928,
000783,9.76,9.440000000000001,8.1595,
002546,7.81,7.586,7.155499999999999,
600178,10.2,9.809999999999999,9.441999999999998,东安动力
603458,15.41,14.786000000000001,13.878499999999999,勘设股份
600877,16.7,15.618,14.287,电科芯片
002452,12.49,11.969999999999999,11.3865,
600678,7.02,6.6579999999999995,6.4935,四川金顶
600516,6.47,6.398000000000001,5.833,方大炭素
002910,12.27,12.026,10.5625,
