Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
603687,大胜达,10.03,147870,15598700,10.0834
601061,中信金属,13.98,113573,36883304,14.029399999999999
002277,友阿股份,6.91,149672,43783717,6.9508
000561,烽火电子,10.86,157049,44638414,10.9599
000712,锦龙股份,11.24,225526,14826073,11.2964
002414,高德红外,14.69,450654,77609969,14.7073
600638,新黄浦,6.44,125482,23749505,6.471500000000001
002264,新 华 都,9.26,231924,100904200,9.2626
000572,海马汽车,6.36,276992,90836553,6.3708
600802,福建水泥,6.12,90292,13748420,6.1347000000000005
000892,欢瑞世纪,6.42,373766,44714000,6.5041
000759,中百集团,6.18,175971,24965144,6.2436
001330,博纳影业,7.61,781607,125401900,7.7837000000000005
605228,神通科技,12.93,78769,7828020,13.003
002565,顺灏股份,14.23,661264,179903839,14.3637
002345,潮宏基,10.53,164000,28666451,10.6566
002682,龙洲股份,6.32,464782,31299510,6.3899
002094,青岛金王,7.24,173939,56986659,7.2465
603885,吉祥航空,12.16,314031,12341672,12.2665
600755,厦门国贸,6.55,275996,40834327,6.5706999999999995
603359,东珠生态,6.64,140331,16647982,6.6556999999999995
600711,盛屯矿业,14.22,898833,157181970,14.3367
600830,香溢融通,9.3,85252,8302600,9.3004
601008,连云港,5.17,220392,23730940,5.170599999999999
600199,金种子酒,8.72,81043,8037203,8.7296
002651,利君股份,10.24,68378,17760505,10.269499999999999
002702,海欣食品,6.07,190475,24321769,6.118600000000001
000633,合金投资,7.46,145251,24020610,7.470400000000001
603278,大业股份,11.73,56152,17958519,11.735100000000001
002918,蒙娜丽莎,13.31,65188,5265347,13.436300000000001
