StockCode,Latest_Close,MA5,MA20,StockName
605228,14.73,14.522,13.584,神通科技
001313,8.11,7.932,7.5504999999999995,
603858,15.61,15.472,15.189000000000002,步长制药
603903,16.15,15.506,13.0435,中持股份
605377,9.43,9.419999999999998,8.8535,华旺科技
601928,9.09,9.064000000000002,9.013,凤凰传媒
603819,13.41,13.284,12.059000000000001,神力股份
603815,6.75,6.294,5.7405,交建股份
002457,15.06,14.478,13.238,
002082,12.26,12.158,12.055499999999999,
600470,6.77,6.6240000000000006,6.166,六国化工
002055,6.78,6.706,6.3545,
601199,6.05,5.866,5.7665,江南水务
002137,12.25,11.242,10.637,
605208,18.3,17.39,16.1375,永茂泰
603329,10.16,9.552000000000001,9.5135,上海雅仕
603221,11.71,11.553999999999998,11.198,爱丽家居
600523,11.33,11.014,11.003,贵航股份
600372,11.26,11.142000000000001,10.98,中航机载
000066,19.88,18.74,18.0625,
002412,6.26,6.042,5.9445,
603233,17.65,17.438,16.387499999999996,大参林
600283,8.91,8.608,8.244,钱江水利
003037,6.13,6.118,5.9175,
605399,14.1,13.868,13.806000000000001,晨光新材
600671,19.29,18.654000000000003,17.410999999999998,天目药业
600755,6.07,5.804,5.6354999999999995,厦门国贸
603928,18.0,15.956,14.279499999999999,兴业股份
601169,5.11,5.104000000000001,5.073500000000001,北京银行
600018,5.07,5.0,4.917,上港集团
002236,17.25,16.816000000000003,16.3995,
603213,14.86,14.209999999999999,14.1585,镇洋发展
600129,15.39,14.472,13.379000000000001,太极集团
603313,7.26,6.516,5.7715000000000005,梦百合
002174,12.51,12.35,11.9815,
000017,6.55,6.152,5.568,
600203,13.4,12.954000000000002,12.3395,福日电子
000524,9.68,9.276,9.0955,
000779,9.81,8.959999999999999,8.067,
603339,15.33,14.824000000000002,14.0635,四方科技
600172,18.7,18.012,15.904999999999998,黄河旋风
002274,5.43,5.040000000000001,5.004,
002748,11.85,11.218,10.9595,
600377,12.69,12.378,12.066500000000001,宁沪高速
002292,7.62,7.564,6.857000000000001,
603118,13.42,13.398,12.636999999999999,共进股份
600521,16.26,16.19,14.912,华海药业
002860,16.68,16.503999999999998,14.6495,
002752,6.17,6.146,6.044,
603949,18.68,18.21,17.0315,雪龙集团
603178,16.7,16.286,15.661000000000001,圣龙股份
603378,5.94,5.532,5.2055,亚士创能
002677,7.23,6.403999999999999,6.161,
002828,12.25,11.684000000000001,10.283999999999999,
002268,15.15,14.553999999999998,13.477,
601121,6.4,6.284000000000001,6.1375,宝地矿业
002546,7.88,7.212000000000001,7.206999999999999,
002152,10.6,9.75,9.742,
600998,5.0,4.99,4.8295,九州通
002123,8.65,8.254,7.769999999999999,
600288,16.78,15.286000000000001,13.457500000000001,大恒科技
603222,10.12,8.964,8.1865,济民健康
