Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
600063,皖维高新,6.11,296144,60336147,6.147200000000001
600191,华资实业,10.92,43745,11540932,10.9608
600028,中国石化,5.1,1795444,262942713,5.1293999999999995
002097,山河智能,9.28,160809,33461743,9.3103
603628,清源股份,12.04,44254,19258356,12.111
002099,海翔药业,5.69,111032,22522840,5.7200999999999995
600817,宇通重工,10.45,44026,2929100,10.519599999999999
002423,中粮资本,9.46,116466,20615919,9.5068
603098,森特股份,13.18,37158,9367800,13.2132
000506,招金黄金,14.07,298049,132451374,14.2386
002537,海联金汇,6.99,211051,97377519,7.0233
603385,惠达卫浴,6.32,33044,4360690,6.3911
002543,万和电气,7.94,24637,10825704,7.9847
600416,湘电股份,11.63,253077,38964114,11.675
002783,凯龙股份,8.38,58179,28287190,8.420800000000002
603588,高能环境,13.08,489780,58877437,13.192599999999999
605337,李子园,10.21,21273,20617820,10.237
603313,梦百合,5.91,87911,14453880,5.9638
603218,日月股份,12.28,71902,14545323,12.3616
002478,常宝股份,7.96,226010,43702495,8.0611
600523,贵航股份,12.95,49712,8514769,12.9893
002772,众兴菌业,14.95,70977,33763834,15.078999999999999
002258,利尔化学,12.05,138301,30477953,12.1394
600250,南京商旅,9.78,78148,13508500,9.9081
600257,大湖股份,5.74,131888,25685700,5.7847
002372,伟星新材,10.04,69066,22512573,10.078399999999998
603086,先达股份,6.91,51668,33280442,6.9397
002098,浔兴股份,8.21,26113,9915000,8.237900000000002
002790,瑞尔特,6.99,37923,7835924,7.0212
002624,完美世界,14.77,614846,39856935,14.9503
603035,常熟汽饰,12.72,44151,6415456,12.7722
600397,江钨装备,13.17,369640,64662484,13.2402
603162,海通发展,12.72,192510,18432596,12.7901
600219,南山铝业,5.19,1608852,444254110,5.2311000000000005
600469,风神股份,6.17,63521,12207287,6.2033
600721,百花医药,7.76,81395,22971647,7.8632
603277,银都股份,12.86,19262,1531325,12.8673
002394,联发股份,12.28,46766,12113578,12.2909
600138,中青旅,8.39,74592,25689651,8.421800000000001
002264,新 华 都,7.31,187774,100904200,7.3514
000061,农 产 品,6.66,123591,18952988,6.7146
605050,福然德,11.93,30931,7335300,11.9925
603707,健友股份,8.39,71962,12455758,8.437100000000001
000617,中油资本,8.62,1045165,68372527,8.6782
603105,芯能科技,9.6,149460,15097956,9.7287
603898,好莱客,12.2,34509,16932068,12.318499999999998
605368,蓝天燃气,7.49,43251,10189290,7.5218
001217,华尔泰,11.1,37675,10210420,11.1366
600435,北方导航,13.29,241013,49787639,13.352699999999999
000655,金岭矿业,7.59,53651,30420547,7.6347
601058,赛轮轮胎,12.44,391582,45118087,12.5018
601212,白银有色,6.63,1094291,745459204,6.6873
002413,雷科防务,12.02,640712,207190552,12.107899999999999
000798,中水渔业,8.92,62345,13442100,8.9656
002556,辉隆股份,5.53,88698,18242173,5.5657000000000005
603817,海峡环保,6.78,100865,13055200,6.8081000000000005
002410,广联达,10.13,310301,51178370,10.180100000000001
601187,厦门银行,7.15,151326,11717008,7.1755
002103,广博股份,7.55,57545,15162700,7.581799999999999
002337,赛象科技,5.73,101681,15900621,5.7477
600258,首旅酒店,13.46,128826,15134610,13.572500000000002
002358,森源电气,6.97,443104,114898894,6.9985
002459,晶澳科技,10.05,512018,142046960,10.1295
600733,北汽蓝谷,6.5,641204,252330430,6.5288
600970,中材国际,8.66,237281,27763197,8.708
600422,昆药集团,8.55,95672,13340445,8.6463
002339,积成电子,9.56,182191,86261708,9.621500000000001
002204,大连重工,6.17,205550,47451887,6.194
603187,海容冷链,13.09,38323,3684827,13.1647
601116,三江购物,12.69,75046,43034904,12.7401
600897,厦门空港,14.93,19971,5013931,14.987
000017,深中华A,5.77,53373,43421262,5.8069
002284,亚太股份,12.39,148433,28268177,12.4563
601398,工商银行,7.13,2727837,469808053,7.1453
002707,众信旅游,5.73,105839,43603992,5.7606
002096,易普力,10.56,64061,8228010,10.6464
601608,中信重工,5.71,354893,120979846,5.7289
002278,神开股份,9.96,107364,32512600,10.032900000000001
600127,金健米业,6.39,128798,28609901,6.427499999999999
002471,中超控股,7.7,609972,462514255,7.733
002094,青岛金王,5.54,156666,56986659,5.5739
600722,金牛化工,11.76,385990,82731439,11.9427
601969,海南矿业,10.86,218726,72136311,10.8619
002045,国光电器,10.91,142095,17857961,10.9433
603089,正裕工业,11.3,28247,6839340,11.3465
600859,王府井,11.13,165753,42951289,11.174100000000001
000498,山东路桥,5.33,52727,15241110,5.332199999999999
002010,传化智联,5.37,191716,60304726,5.3904000000000005
600080,金花股份,5.85,71712,9608360,5.8942
600313,农发种业,6.7,308836,116752290,6.76
600682,南京新百,5.97,134599,36944390,6.0141
002383,合众思壮,8.8,113409,27293419,8.834800000000001
603366,日出东方,8.28,95518,95628634,8.357999999999999
002043,兔 宝 宝,13.67,120199,11997711,13.6798
600579,中化装备,7.14,56487,12330600,7.1682
600372,中航机载,12.04,293219,149545248,12.0901
002215,诺 普 信,9.65,179404,21036900,9.678700000000001
000050,深天马Ａ,7.35,188790,41324834,7.3845
002003,伟星股份,9.54,69872,13581448,9.5498
002907,华森制药,12.81,15019,4598333,12.866100000000001
002540,亚太科技,5.72,69115,31365306,5.7269000000000005
603300,海南华铁,6.37,645428,89025486,6.394
002644,佛慈制药,7.76,30459,12156200,7.797499999999999
000524,岭南控股,9.28,72997,7810924,9.3889
600858,银座股份,5.39,70110,26002300,5.4059
002483,润邦股份,6.02,145882,13328516,6.051799999999999
603599,广信股份,11.88,194226,19697164,11.9205
600706,曲江文旅,8.82,44310,10435320,8.857800000000001
603238,诺邦股份,14.73,28591,2937245,14.770800000000001
002279,久其软件,7.46,247754,258902495,7.4891
002749,国光股份,11.88,24659,3455112,11.926200000000001
002027,分众传媒,5.66,1623364,144917426,5.6897
605108,同庆楼,14.05,19255,3284270,14.148100000000001
600588,用友网络,11.43,458883,95671929,11.4627
001318,阳光乳业,12.57,31752,7261200,12.6042
002324,普利特,14.02,287241,52802727,14.1223
002187,广百股份,5.75,80033,49611500,5.7737
000913,钱江摩托,12.28,49068,5931100,12.4117
600860,京城股份,10.44,116816,27825342,10.4886
600326,西藏天路,8.77,224259,43220461,8.7976
002716,湖南白银,10.28,1219333,664349444,10.351999999999999
002209,达 意 隆,13.58,44190,9280401,13.6925
600679,上海凤凰,10.42,33867,4609001,10.4692
603871,嘉友国际,11.3,209632,16889714,11.4044
002765,蓝黛科技,9.19,164643,20502650,9.2275
002583,海能达,9.1,269917,34215324,9.153699999999999
601238,广汽集团,6.34,181970,29605279,6.3748
000830,鲁西化工,13.92,367131,53003058,14.0142
002427,尤夫股份,5.05,137662,38939194,5.1013
000735,罗 牛 山,6.07,127626,33586372,6.1024
600128,苏豪弘业,9.72,34793,7723700,9.755700000000001
000886,海南高速,5.2,107568,19104441,5.2201
002632,道明光学,10.72,125322,21282950,10.7872
002511,中顺洁柔,7.61,136588,23079601,7.6496
002085,万丰奥威,13.04,432047,45881731,13.0991
003040,楚天龙,14.23,50446,7591856,14.304400000000001
002769,普路通,8.88,101960,16537100,8.9562
600470,六国化工,5.97,161354,32970663,6.0144
000403,派林生物,10.5,118443,14531861,10.5948
600057,厦门象屿,6.39,161545,20052675,6.448799999999999
600838,上海九百,8.69,60664,49041572,8.744
000635,英 力 特,7.69,51767,7892501,7.7278
002676,顺威股份,6.02,149053,18269863,6.0839
600468,百利电气,7.1,375307,39980902,7.1861
002724,海洋王,5.74,52411,35404053,5.7835
000759,中百集团,5.15,213992,24965144,5.1665
600597,光明乳业,7.13,55581,11618400,7.1459
002598,山东章鼓,7.72,190082,8469829,7.7719
601611,中国核建,12.7,317617,87723914,12.767199999999999
