Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
002769,普路通,7.74,95452,16537100,7.8297
000626,远大控股,7.45,65163,13513025,7.5094
603810,丰山集团,13.45,20242,2863440,13.5292
002401,中远海科,12.96,31858,8208542,13.039200000000001
002565,顺灏股份,14.59,1175220,179903839,14.8219
603819,神力股份,12.56,72572,5082300,12.6425
002858,力盛体育,13.22,58110,8428600,13.336400000000001
002624,完美世界,14.01,670248,39856935,14.1161
600595,中孚实业,7.0,777461,87138694,7.0555
603903,中持股份,10.97,102641,7165477,11.0783
603028,赛福天,8.06,53864,31180040,8.101
002540,亚太科技,5.49,101167,31365306,5.532900000000001
002960,青鸟消防,8.28,178300,16987814,8.4054
002250,联化科技,14.25,131581,49998000,14.3457
000913,钱江摩托,11.4,49108,5931100,11.5193
600590,泰豪科技,12.75,685450,114645766,12.895199999999999
000048,京基智农,12.54,83879,19393852,12.8736
601608,中信重工,5.56,683278,120979846,5.583399999999999
002268,电科网安,14.15,106641,18810405,14.2469
600901,江苏金租,6.25,276876,19969671,6.2682
603214,爱婴室,14.68,30067,4175940,14.7433
603385,惠达卫浴,5.75,50529,4360690,5.9546
603088,宁波精达,10.5,162815,13219700,10.6011
603982,泉峰汽车,6.75,77789,7001011,6.7851
002177,御银股份,6.83,366571,56885821,6.8702
603668,天马科技,11.3,39930,7196803,11.397200000000002
603901,永创智能,11.28,89114,16773288,11.3415
002333,罗普斯金,5.04,61442,10622100,5.0805
001322,箭牌家居,6.62,37687,10978600,6.6518
600470,六国化工,5.36,133979,32970663,5.4137
002026,山东威达,12.28,102369,21957782,12.2875
002454,松芝股份,5.81,145966,15031273,5.9536999999999995
600706,曲江文旅,8.16,64938,10435320,8.2116
605228,神通科技,12.94,51144,7828020,13.0243
002394,联发股份,9.94,70646,12113578,10.0666
000007,全新好,11.33,112212,9746500,11.5064
002448,中原内配,13.4,151116,22610305,13.5236
002188,中天服务,6.09,118726,16080510,6.094799999999999
601798,蓝科高新,7.67,70209,8757600,7.7213
600722,金牛化工,10.33,218576,82731439,10.4662
000798,中水渔业,8.39,50498,13442100,8.432099999999998
601218,吉鑫科技,5.33,276629,110223623,5.3765
002342,巨力索具,11.3,948588,234550125,11.626100000000001
603648,畅联股份,8.96,33400,4534400,8.9984
000821,京山轻机,8.75,141166,78500274,8.8511
002478,常宝股份,7.39,267260,43702495,7.5081999999999995
600127,金健米业,6.0,131113,28609901,6.0007
002799,环球印务,7.44,58761,9398256,7.4832
000856,冀东装备,8.98,110479,5390400,9.0547
002483,润邦股份,5.72,99541,13328516,5.7584
002083,孚日股份,10.03,257697,76098572,10.165
603162,海通发展,11.63,172016,18432596,11.6455
600733,北汽蓝谷,6.11,644430,252330430,6.149
603218,日月股份,11.79,86306,14545323,11.878499999999999
600776,东方通信,14.58,239264,49999015,14.7102
600215,派斯林,6.37,107094,20359217,6.3931000000000004
600493,凤竹纺织,6.44,55902,8012202,6.4754000000000005
603189,网达软件,11.8,45693,7248700,11.8432
002040,南 京 港,8.99,67725,44262106,9.0422
603506,南都物业,11.47,35751,3505380,11.5324
605008,长鸿高科,11.0,25832,4205366,11.0447
002846,英联股份,12.33,61170,15477458,12.4602
600250,南京商旅,9.29,117662,13508500,9.3164
000017,深中华A,5.41,66294,43421262,5.4453000000000005
600765,中航重机,14.26,172254,82656588,14.3395
000753,漳州发展,5.34,176225,36585550,5.4006
603817,海峡环保,6.23,77454,13055200,6.2681000000000004
603101,汇嘉时代,7.46,142102,7285043,7.5292
603528,多伦科技,7.04,129861,14798059,7.0787
002085,万丰奥威,11.86,410930,45881731,11.946399999999999
002278,神开股份,8.88,105770,32512600,8.9756
002097,山河智能,8.58,157478,33461743,8.6313
603321,梅轮电梯,6.56,44595,5044500,6.8213
002249,大洋电机,8.58,537070,104729735,8.6277
002999,天禾股份,6.22,78203,11225560,6.263199999999999
603018,华设集团,7.03,45033,86116542,7.048
000701,厦门信达,5.59,247504,25384620,5.6076999999999995
603238,诺邦股份,13.42,28190,2937245,13.5001
002038,双鹭药业,5.88,276438,35230111,5.9051
600326,西藏天路,7.94,234721,43220461,7.992500000000001
603808,歌力思,9.07,35186,5941095,9.129000000000001
002413,雷科防务,10.47,652508,207190552,10.6044
603967,中创物流,11.95,35303,4781600,12.033399999999999
002221,东华能源,6.34,199726,20656257,6.4098999999999995
600846,同济科技,10.97,42058,4735305,11.037500000000001
002716,湖南白银,9.39,1025424,664349444,9.4887
603569,长久物流,6.02,38385,13033115,6.049099999999999
603886,元祖股份,10.5,28117,5931900,10.5587
600416,湘电股份,11.53,540594,38964114,11.576799999999999
600241,时代万恒,7.75,53234,7208700,7.822
002910,庄园牧场,9.93,52953,9813500,9.9771
603712,七一二,14.7,143757,24867433,14.760299999999999
600490,鹏欣资源,7.35,386924,184552013,7.404
002434,万里扬,7.1,233079,37476100,7.1063
002284,亚太股份,11.57,170011,28268177,11.6537
603900,莱绅通灵,6.71,57110,38561122,6.7481
002783,凯龙股份,7.67,68353,28287190,7.7321
002488,金固股份,10.19,182552,46739109,10.2752
600099,林海股份,9.68,48393,3030300,9.7448
603035,常熟汽饰,12.12,28786,6415456,12.190199999999999
601969,海南矿业,9.66,177469,72136311,9.7464
002590,万安科技,11.5,146957,15220256,11.5564
002772,众兴菌业,13.44,86616,33763834,13.6068
000592,平潭发展,8.58,1130576,321528200,8.706
002363,隆基机械,7.08,65173,15803940,7.1277
603628,清源股份,10.76,43991,19258356,10.8917
002237,恒邦股份,13.46,210269,182047856,13.610600000000002
001205,盛航股份,13.84,24224,3493809,13.892199999999999
002209,达 意 隆,11.99,43789,9280401,12.1502
002732,燕塘乳业,14.62,16692,2494200,14.6664
600235,民丰特纸,5.98,65127,6921400,6.011500000000001
002575,群兴玩具,5.55,348022,97643740,5.6484
002629,仁智股份,5.21,277203,21848600,5.2835
002790,瑞尔特,6.32,54258,7835924,6.371300000000001
000655,金岭矿业,7.22,63448,30420547,7.275799999999999
002973,侨银股份,12.32,47394,3682100,12.374
600435,北方导航,11.88,244215,49787639,11.985000000000001
601696,中银证券,11.4,315836,74820031,11.442
002339,积成电子,8.68,142967,86261708,8.743
603758,秦安股份,10.9,34449,5977001,10.9762
605388,均瑶健康,6.2,115519,8852380,6.2607
003042,中农联合,14.57,30257,31586152,14.6918
600058,五矿发展,10.02,86048,57995551,10.072799999999999
001217,华尔泰,9.82,32966,10210420,9.889000000000001
601238,广汽集团,6.07,327738,29605279,6.1078
002811,郑中设计,11.54,54485,7372000,11.6138
603182,嘉华股份,13.2,22476,2003600,13.324499999999999
002212,天融信,6.62,226249,37660351,6.6593
600212,绿能慧充,6.24,115220,31443753,6.2964
002131,利欧股份,5.98,3003494,1149855144,6.001399999999999
600877,电科芯片,14.54,316133,124172889,14.637799999999999
603535,嘉诚国际,7.28,45415,3707641,7.3232
002632,道明光学,10.17,281857,21282950,10.233
000678,襄阳轴承,11.44,128972,17195500,11.4875
603766,隆鑫通用,13.05,121787,30825230,13.137
600271,航天信息,7.38,182736,54764947,7.4223
002161,远 望 谷,6.24,200856,45568961,6.2823
605050,福然德,10.82,23803,7335300,10.9235
003016,欣贺股份,7.29,37827,7272800,7.3284
000633,合金投资,5.57,85115,24020610,5.612
000617,中油资本,7.8,1075206,68372527,7.8537
603015,弘讯科技,10.84,152668,16738426,10.9192
000546,金圆股份,5.59,331726,43566900,5.6572
002098,浔兴股份,7.33,40261,9915000,7.3843
601789,宁波建工,5.0,545209,44445403,5.0384
601068,中铝国际,5.53,189247,51057281,5.536099999999999
002765,蓝黛科技,8.19,117558,20502650,8.2575
002599,盛通股份,6.24,102540,18491240,6.2724
600313,农发种业,6.06,296690,116752290,6.0652
002556,辉隆股份,5.17,99637,18242173,5.2165
603809,豪能股份,10.34,117040,24594085,10.3599
002358,森源电气,6.4,250247,114898894,6.445600000000001
600860,京城股份,9.22,78776,27825342,9.301
002724,海洋王,5.41,100462,35404053,5.4634
002373,千方科技,8.01,265903,71475458,8.0682
002255,海陆重工,9.75,260898,42531662,9.8004
000559,万向钱潮,14.78,692576,146806729,14.882
002651,利君股份,8.23,63543,17760505,8.2749
000948,南天信息,13.14,46141,7293281,13.215900000000001
605136,丽人丽妆,9.39,88984,32279600,9.421299999999999
603058,永吉股份,9.93,74859,14273700,10.0122
600191,华资实业,10.68,44364,11540932,10.7377
600523,贵航股份,11.91,33772,8514769,11.9805
002877,智能自控,7.92,87972,11587234,7.9611
002972,科安达,11.63,39738,3393080,11.6882
603421,鼎信通讯,7.23,103647,47293421,7.2843
600721,百花医药,7.3,75775,22971647,7.417
002476,宝莫股份,5.23,127710,16682871,5.2576
600692,亚通股份,6.79,58654,4963291,6.8359
002279,久其软件,6.65,221048,258902495,6.7034
002531,天顺风能,11.03,603389,38106434,11.0518
000710,贝瑞基因,8.82,69897,18430589,8.8492
002492,恒基达鑫,6.18,133008,41382287,6.2444999999999995
600232,金鹰股份,7.59,86467,13242640,7.6338
000635,英 力 特,6.96,51662,7892501,7.0083
600288,大恒科技,13.27,89250,9072970,13.3471
