Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
600138,中青旅,8.71,63591,25689651,8.7346
600970,中材国际,8.91,346206,27763197,8.9796
600063,皖维高新,6.53,293402,60336147,6.5488
000886,海南高速,5.26,239929,19104441,5.2873
600028,中国石化,5.15,3340499,262942713,5.1854000000000005
002103,广博股份,7.85,70217,15162700,7.884799999999999
002096,易普力,10.94,93852,8228010,10.9476
600258,首旅酒店,14.06,157851,15134610,14.1602
002016,世荣兆业,5.06,148301,12316939,5.0903
603871,嘉友国际,12.29,85016,16889714,12.380899999999999
603890,春秋电子,10.25,191101,25498385,10.5497
000017,深中华A,5.97,91223,43421262,6.005999999999999
000524,岭南控股,9.59,75940,7810924,9.7082
601238,广汽集团,6.67,229107,29605279,6.7072
600302,标准股份,8.18,1848,18179600,8.3063
000572,海马汽车,5.2,579917,90836553,5.248600000000001
002483,润邦股份,6.46,122510,13328516,6.4977
002478,常宝股份,8.84,327766,43702495,8.9642
600057,厦门象屿,6.75,182894,20052675,6.8046
600313,农发种业,6.97,598360,116752290,7.0333
601212,白银有色,7.49,1432939,745459204,7.5017
603599,广信股份,12.56,301484,19697164,12.6563
002284,亚太股份,13.0,264396,28268177,13.0687
002258,利尔化学,12.38,154037,30477953,12.520700000000001
603898,好莱客,12.57,29559,16932068,12.6774
002123,梦网科技,9.28,223091,25847896,9.3349
600721,百花医药,8.4,93007,22971647,8.484
600399,抚顺特钢,5.49,539173,132101731,5.5126
600733,北汽蓝谷,6.81,1032242,252330430,6.8442
000913,钱江摩托,13.38,48072,5931100,13.478700000000002
000403,派林生物,11.35,101283,14531861,11.436399999999999
000655,金岭矿业,7.94,87726,30420547,8.0009
600250,南京商旅,10.58,102581,13508500,10.5968
600429,三元股份,5.34,138312,34257201,5.3576
002320,海峡股份,8.25,276248,26317493,8.2605
600859,王府井,11.83,227676,42951289,11.8729
600080,金花股份,6.54,34530,9608360,6.6126000000000005
600838,上海九百,9.06,109388,49041572,9.1233
600597,光明乳业,7.22,96085,11618400,7.241899999999999
600860,京城股份,10.7,99572,27825342,10.7463
603070,万控智造,13.77,36316,6543014,13.8495
603098,森特股份,13.58,76427,9367800,13.7273
002769,普路通,9.07,75375,16537100,9.155800000000001
603218,日月股份,12.67,158297,14545323,12.7312
600966,博汇纸业,6.11,132060,21265867,6.1721
603313,梦百合,6.0,133480,14453880,6.0942
002099,海翔药业,6.1,266354,22522840,6.1434999999999995
002198,嘉应制药,5.01,14322,34179601,5.1018
600678,四川金顶,8.04,8362,21613600,8.1654
002020,京新药业,14.32,92090,12943997,14.398900000000001
002790,瑞尔特,7.19,35138,7835924,7.220000000000001
603707,健友股份,8.83,135824,12455758,8.8666
600679,上海凤凰,10.76,35841,4609001,10.803799999999999
600054,黄山旅游,11.33,75210,11587598,11.4047
002644,佛慈制药,7.9,71009,12156200,7.9333
603187,海容冷链,14.03,44067,3684827,14.0523
002783,凯龙股份,8.64,132188,28287190,8.6775
002427,尤夫股份,5.51,177370,38939194,5.5835
