StockCode,Latest_Close,MA5,MA20,StockName
600668,10.85,10.692,10.5255,尖峰集团
605166,10.79,10.498000000000001,10.381,聚合顺
603317,13.52,12.935999999999998,12.736999999999998,天味食品
600926,17.15,17.0,16.921,杭州银行
002034,18.49,17.452,17.272,
002342,15.5,14.184000000000001,13.282999999999998,
002037,8.6,8.468,8.2545,
600388,18.87,18.784000000000002,18.338,龙净环保
600351,6.72,6.668000000000001,6.592499999999999,亚宝药业
002164,13.23,12.548,12.2895,
600724,6.94,6.768000000000001,6.2705,宁波富达
002825,11.0,10.606,10.455,
002998,9.12,8.53,8.269,
600867,9.96,9.896,9.5695,通化东宝
601083,13.19,13.094,12.616499999999998,锦江航运
002900,12.16,12.048,11.8165,
603012,8.57,8.262,7.913500000000001,创力集团
600366,12.5,12.175999999999998,12.0495,宁波韵升
601598,6.28,6.274,6.008,中国外运
000978,7.91,7.624,7.3725000000000005,
600596,12.03,11.564,11.374,新安股份
002565,16.66,16.46,15.915000000000001,
603890,15.64,15.0,14.186000000000002,春秋电子
002245,19.12,18.106,17.535500000000003,
603336,9.17,9.081999999999999,8.871500000000001,宏辉果蔬
002471,8.81,8.808000000000002,8.602,
603229,10.12,10.058000000000002,10.035,奥翔药业
002583,10.51,10.344,10.2985,
600539,14.79,14.456,13.158000000000001,狮头股份
600302,12.32,12.208,11.535,标准股份
600552,13.49,12.638,12.428,凯盛科技
603456,17.34,17.126,16.779500000000002,九洲药业
000729,14.26,14.075999999999999,13.1585,
002131,7.99,7.6579999999999995,7.6435,
603335,6.16,5.932,5.9115,迪生力
601002,5.95,5.610000000000001,5.4905,晋亿实业
603819,13.51,13.319999999999999,12.719000000000001,神力股份
002236,17.43,17.142000000000003,16.727,
001299,15.32,13.87,13.618500000000001,
600999,15.88,15.687999999999999,15.4725,招商证券
600817,12.14,11.8,11.43,宇通重工
600998,5.36,5.338,5.2315,九州通
603855,19.9,19.57,19.466,华荣股份
000795,9.41,9.07,8.9815,
002849,18.05,17.206,16.704500000000003,
603687,16.77,16.712,14.514,大胜达
603158,12.87,12.251999999999999,11.952000000000002,腾龙股份
603903,11.95,11.514,11.495999999999999,中持股份
603002,10.94,10.684,10.2335,宏昌电子
603112,18.75,17.788,17.1455,华翔股份
000026,14.92,14.594,14.295499999999999,
600573,12.73,12.538,12.2145,惠泉啤酒
603123,13.59,12.975999999999999,12.0395,翠微股份
002454,10.18,9.644,8.824,
002418,5.69,5.012000000000001,4.7095,
001330,7.2,6.992,6.976000000000001,
605303,19.43,18.546,17.5875,园林股份
601098,11.18,11.064,11.047500000000001,中南传媒
603909,12.39,11.59,11.287,建发合诚
002361,16.49,16.134000000000004,13.9335,
600841,9.26,8.782,8.496500000000001,动力新科
600330,19.0,18.062,17.017999999999997,天通股份
603227,10.49,10.218,9.472,雪峰科技
002348,8.94,8.476000000000003,7.9285,
605055,10.65,10.302000000000001,9.4545,迎丰股份
600973,7.09,6.8180000000000005,6.676,宝胜股份
603637,14.41,13.320000000000002,12.243,镇海股份
603033,11.32,11.133999999999999,10.274,三维股份
603808,10.76,10.552,10.105,歌力思
002890,16.48,16.285999999999998,15.731,
603170,13.36,13.313999999999998,13.052000000000001,宝立食品
605189,16.81,15.168000000000001,14.294999999999998,富春染织
600771,17.55,17.41,17.191,广誉远
002763,8.16,7.965999999999999,7.7155000000000005,
002708,13.43,12.514,12.179,
002972,13.1,12.925999999999998,12.268,
603327,9.85,9.767999999999999,9.4355,福蓉科技
002491,14.59,14.462,11.821,
603798,16.53,15.463999999999999,14.209999999999999,康普顿
002461,9.91,9.782,9.6075,
600521,16.19,15.95,15.372,华海药业
601108,8.25,8.032,7.9239999999999995,财通证券
603328,12.61,11.974,11.863499999999998,依顿电子
600851,8.41,8.372,8.201,海欣股份
603399,11.8,11.478,10.9745,永杉锂业
600810,8.78,8.712,8.229,神马股份
000810,12.0,11.4,11.013499999999999,
000931,5.28,5.274000000000001,5.129,
603289,12.12,11.652000000000001,11.165000000000001,泰瑞机器
603901,12.93,12.294,12.039,永创智能
605006,10.12,9.47,9.123,山东玻纤
002272,19.12,18.704,17.851499999999998,
600080,8.94,8.703999999999999,8.545,金花股份
603889,8.75,7.9159999999999995,7.884,新澳股份
603886,13.23,13.032,12.5215,元祖股份
603132,18.5,17.773999999999997,16.7565,金徽股份
600682,7.35,7.337999999999999,7.0205,南京新百
600955,17.92,17.782,16.9595,维远股份
605162,14.17,14.132,11.691999999999998,新中港
000551,14.03,13.459999999999999,13.440000000000001,
600203,11.29,11.126,11.120000000000001,福日电子
600776,15.53,15.294,15.214999999999998,东方通信
002635,15.47,14.638,14.2225,
000928,6.94,6.914,6.8075,
600894,9.85,9.822,9.685500000000001,广日股份
605018,11.94,11.726,11.034,长华集团
600929,6.65,6.154000000000001,6.015,雪天盐业
600382,9.44,8.937999999999999,8.5135,广东明珠
000892,6.39,6.287999999999999,6.1295,
603125,18.12,17.554,17.5305,常青科技
600707,7.02,6.05,5.9415,彩虹股份
603987,8.83,8.778,8.6835,康德莱
002692,6.38,6.04,5.8525,
000019,7.91,7.766,7.6385000000000005,
600110,9.88,9.648,8.6425,诺德股份
002582,11.73,11.404,11.0965,
000703,15.9,14.672,12.715,
601811,15.41,14.66,13.742,新华文轩
600730,9.3,9.144000000000002,9.071,中国高科
603311,17.7,16.834,16.372999999999998,金海高科
605136,10.28,10.156,10.048499999999999,丽人丽妆
002181,12.57,12.192,11.5295,
002580,18.98,16.674,15.4315,
601311,9.97,9.452000000000002,9.3795,骆驼股份
002560,13.57,13.252,11.024,
601019,9.25,9.008,8.8545,山东出版
600869,15.6,15.482,13.807000000000002,远东股份
600749,16.99,16.144,16.140499999999996,西藏旅游
002962,16.91,14.588,14.076999999999998,
600977,13.92,13.62,13.466,中国电影
000070,19.76,19.285999999999998,16.917,
002196,14.35,13.9,13.806999999999999,
600499,18.2,16.962,16.408499999999997,科达制造
