StockCode,Latest_Close,MA5,MA20,StockName
600668,11.51,11.238,10.606,尖峰集团
002519,8.46,8.226,8.063500000000001,
600232,8.8,8.724,8.1375,金鹰股份
600847,14.79,14.056000000000001,13.4235,万里股份
002120,6.82,6.776000000000001,6.7005,
000036,5.17,5.0760000000000005,4.9005,
603278,12.01,11.091999999999999,10.847999999999999,大业股份
600601,10.68,10.55,10.0735,方正科技
605166,11.33,10.645999999999999,10.321,聚合顺
603025,15.35,14.754,14.227499999999997,大豪科技
002860,14.0,12.953999999999999,12.559000000000001,
603178,17.42,16.032,15.482,圣龙股份
002034,19.41,19.034,17.463,
605069,13.05,12.680000000000001,12.044,正和生态
002010,6.05,5.858,5.7635,
603588,15.69,15.657999999999998,15.3225,高能环境
000409,10.87,10.796000000000001,10.395999999999999,
002079,10.44,10.038,9.9105,
002342,19.06,17.869999999999997,14.385,
600212,7.94,7.917999999999999,7.441,绿能慧充
603085,11.87,11.437999999999999,10.9335,天成自控
600748,5.37,5.316000000000001,5.044,上实发展
002297,17.69,14.752,11.799,
002585,7.46,7.108000000000001,6.9305,
000066,15.72,15.586000000000002,15.0245,
002180,17.77,17.208,16.915,
002643,16.81,16.646,15.955000000000002,
603682,7.26,7.0920000000000005,6.605500000000001,锦和商管
002998,9.25,9.032,8.357,
000555,15.84,15.716000000000003,15.462,
603730,9.99,9.464,9.019,岱美股份
600839,9.21,9.048,8.752,四川长虹
002602,17.2,16.764000000000003,16.6025,
600769,14.93,14.789999999999997,13.805000000000001,祥龙电业
000630,6.43,6.3180000000000005,5.999499999999999,
001914,10.07,9.886,9.802,
605555,16.37,16.122000000000003,15.680499999999999,德昌股份
000957,12.06,12.024000000000001,11.329,
600958,9.34,9.309999999999999,9.159,东方证券
600366,12.61,12.553999999999998,12.0215,宁波韵升
002197,8.0,7.909999999999999,7.8725,
002723,10.7,10.129999999999999,9.383,
000570,6.61,6.202,5.720000000000001,
600218,9.84,9.734000000000002,9.4305,全柴动力
002654,15.3,14.732,14.383000000000001,
603890,18.92,17.838,15.051000000000002,春秋电子
601900,13.34,13.116,13.072999999999999,南方传媒
002340,8.49,8.294,7.997,
002333,5.93,5.854,5.571,
600151,14.62,14.024000000000001,13.374500000000001,航天机电
600901,6.92,6.856,6.6805,江苏金租
600689,13.75,13.516,12.696499999999999,上海三毛
