StockCode,Latest_Close,MA5,MA20,StockName
600428,9.42,9.264000000000001,8.516499999999999,中远海特
603668,13.37,12.979999999999999,12.73,天马科技
601598,6.27,6.178,5.936,中国外运
603222,10.47,9.580000000000002,9.111,济民健康
601288,6.84,6.728,6.650999999999999,农业银行
600867,9.9,9.654,9.414,通化东宝
603182,16.24,15.61,15.495500000000002,嘉华股份
603966,13.68,12.674000000000001,12.139999999999999,法兰泰克
002038,8.98,8.032,6.5695,
600557,13.95,13.945999999999998,13.7315,康缘药业
002560,12.62,11.629999999999999,10.607499999999998,
000967,9.01,8.937999999999999,8.861500000000001,
002328,7.85,7.481999999999999,7.005,
601825,9.15,9.128,8.8565,沪农商行
002203,15.04,14.556000000000001,13.851499999999998,
002655,18.75,18.272,17.463,
000617,10.7,10.184000000000001,9.9285,
605055,10.25,9.992,9.382,迎丰股份
000919,7.36,7.3180000000000005,7.2345,
603886,12.88,12.746,12.486,元祖股份
002678,6.07,5.523999999999999,5.354,
600746,9.97,9.608,8.6855,江苏索普
600711,13.2,13.1,12.863,盛屯矿业
000070,18.68,18.096,16.4775,
000729,13.87,13.209999999999999,12.928999999999998,
600257,6.79,6.770000000000001,6.6015,大湖股份
000593,16.72,16.157999999999998,14.984,
603798,14.89,14.552000000000001,14.038499999999999,康普顿
600056,11.59,10.624,10.3255,中国医药
002107,6.94,6.684,6.584999999999999,
600272,13.17,12.892000000000001,12.6135,开开实业
600184,18.75,18.332,16.645500000000002,光电股份
000550,18.43,18.394,17.2535,
600222,7.32,7.286000000000001,7.1765,太龙药业
601083,12.99,12.576,12.41,锦江航运
600829,11.1,10.63,10.3445,人民同泰
603132,17.2,17.077999999999996,16.842000000000002,金徽股份
002051,9.53,9.234,8.8935,
600686,17.97,17.887999999999998,16.8985,金龙汽车
002491,12.56,12.074000000000002,11.125499999999999,
000950,7.14,6.186,5.7505,
600613,6.54,6.328,6.132,神奇制药
002840,11.76,11.318000000000001,10.747,
603429,10.33,10.216,9.058499999999999,集友股份
002382,8.1,8.07,7.650999999999999,
605162,12.79,12.354,10.801,新中港
600713,5.61,5.406000000000001,5.2795000000000005,南京医药
002634,9.24,8.938,7.330499999999999,
603708,11.42,11.33,11.2675,家家悦
002752,6.27,6.228,6.2105,
600721,10.18,10.056000000000001,9.383999999999999,百花医药
600682,7.16,7.1,6.9885,南京新百
002370,7.81,7.545999999999999,6.712999999999999,
600643,5.16,5.026000000000001,4.992500000000001,爱建集团
603118,13.25,13.186000000000002,12.7195,共进股份
601607,17.31,17.137999999999998,16.5525,上海医药
000788,7.13,6.574,6.207,
002020,16.42,16.334,15.748000000000001,
002454,9.03,9.024000000000001,8.656,
603515,19.62,19.378,18.9955,欧普照明
001313,7.97,7.828,7.425,
002890,15.89,15.822,15.704500000000001,
600869,15.61,14.302000000000001,13.4845,远东股份
000678,13.15,12.662,12.241499999999998,
600771,17.6,17.166,17.1355,广誉远
