StockCode,Latest_Close,MA5,MA20,StockName
603617,7.21,6.975999999999999,6.7435,君禾股份
002206,5.43,5.382,5.2765,
603060,5.56,5.526,5.3740000000000006,国检集团
603105,7.88,7.816,7.3695,芯能科技
002576,14.78,14.681999999999999,13.8245,
002982,12.4,11.96,11.7065,
002399,10.96,10.026,9.808000000000002,
002752,6.18,6.072,5.9855,
603739,12.24,11.788,10.687000000000001,蔚蓝生物
002995,18.41,18.218,16.476999999999997,
600958,9.19,9.162,6.593999999999999,东方证券
002471,5.89,5.8,5.255999999999999,
002729,14.29,13.974,13.886,
600057,6.62,6.522,6.3315,厦门象屿
601058,15.5,14.604,13.978500000000002,赛轮轮胎
002167,18.11,16.872,16.335500000000003,
002302,5.09,4.8660000000000005,4.593,
603172,19.29,18.698,17.765,万丰股份
600588,11.86,11.760000000000002,10.144,用友网络
002749,9.11,8.742,8.5945,
002184,10.02,9.91,9.4515,
603043,13.86,13.77,13.6155,广州酒家
600916,8.1,7.843999999999999,7.504,中国黄金
600203,11.22,10.830000000000002,10.335,福日电子
600818,7.81,7.382,6.2405,中路股份
601921,7.27,7.246,7.147499999999999,浙版传媒
603856,11.57,11.406,11.2835,东宏股份
603758,11.53,10.052,9.2965,秦安股份
000756,14.13,14.026,13.864500000000001,
002455,7.38,7.048,6.466499999999999,
603108,11.06,10.565999999999999,9.7845,润达医疗
000567,7.09,6.706,6.26,
002932,15.26,14.918000000000001,14.503499999999999,
002777,13.58,13.412,9.5755,
002226,5.15,5.0920000000000005,4.8205,
605599,17.07,16.363999999999997,14.386000000000001,菜百股份
605155,14.48,14.209999999999999,13.070500000000001,西大门
002950,9.59,9.394,8.793,
600201,13.97,13.498,12.1625,生物股份
000419,5.02,4.912000000000001,4.782500000000001,
600618,10.73,10.554,10.338,氯碱化工
002328,7.26,7.052,6.0395,
603081,9.5,9.332,8.9955,大丰实业
001217,10.76,10.5,10.061,
002279,7.06,6.9719999999999995,6.3445,
002098,6.91,6.76,6.534000000000001,
002612,16.75,15.474,13.4115,
600226,6.05,5.832000000000001,5.825,亨通股份
600249,5.33,5.148,4.9525,两面针
603871,13.79,13.708000000000002,12.797999999999998,嘉友国际
603029,15.77,15.059999999999999,14.1795,天鹅股份
