Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
002201,九鼎新材,8.09,159502,148521094,8.2457
600768,宁波富邦,14.04,40952,9657170,14.192699999999999
600719,大连热电,7.14,125243,7314820,7.2303
002413,雷科防务,8.26,593085,207190552,8.3728
002765,蓝黛科技,6.65,186204,20502650,6.726500000000001
605366,宏柏新材,9.19,212914,25428429,9.345699999999999
603703,盛洋科技,9.05,86063,25422850,9.208400000000001
002361,神剑股份,10.62,970055,118443885,10.8744
002283,天润工业,8.47,224423,48956932,8.586400000000001
600268,国电南自,10.26,125388,63380372,10.3829
000695,滨海能源,11.79,51957,12374300,11.9271
600589,大位科技,7.59,798394,427497762,7.7152
002669,康达新材,12.18,140659,13720300,12.3885
600058,五矿发展,8.88,200012,57995551,8.97
002560,通达股份,5.99,577192,47789807,6.099200000000001
603458,勘设股份,8.2,127470,22697466,8.2947
603712,七一二,11.38,131758,24867433,11.4054
603778,国晟科技,9.83,588967,81238510,10.2824
003025,思进智能,12.18,44828,4610566,12.211400000000001
002405,四维图新,6.16,521978,154981145,6.2617
605336,帅丰电器,10.07,14856,17528047,10.138100000000001
603158,腾龙股份,10.37,215348,25826010,10.4024
600468,百利电气,5.03,143131,39980902,5.0339
600156,华升股份,7.68,96036,5515600,7.8572999999999995
603017,中衡设计,9.14,62862,9918400,9.1738
603278,大业股份,9.34,124959,17958519,9.4656
002036,联创电子,6.1,308687,70786171,6.240399999999999
000058,深 赛 格,6.16,65213,15690706,6.2347
603900,莱绅通灵,5.6,143001,38561122,5.6022
000559,万向钱潮,11.23,291536,146806729,11.406699999999999
600590,泰豪科技,8.3,241297,114645766,8.509400000000001
600773,西藏城投,11.12,308338,24012656,11.411
600198,大唐电信,7.32,242747,52002202,7.3929
600730,中国高科,9.05,15800,21969078,9.2369
600302,标准股份,7.08,65755,18179600,7.1969
002068,黑猫股份,9.13,446747,40530885,9.3154
002255,海陆重工,8.02,96059,42531662,8.0634
000417,合百集团,6.58,537784,42239066,6.6931
002169,智光电气,12.51,386059,53760413,12.7008
600416,湘电股份,8.57,178831,38964114,8.7044
600151,航天机电,9.2,342836,113910732,9.3974
605056,咸亨国际,14.56,62595,24511895,14.623299999999999
600338,西藏珠峰,12.62,349264,87947272,12.733
002434,万里扬,5.66,182123,37476100,5.7263
603305,旭升集团,11.23,167976,59240643,11.29
603328,依顿电子,9.62,262484,27937380,9.785599999999999
600855,航天长峰,11.8,96079,26885346,12.021700000000001
603861,白云电器,12.06,148470,38003925,12.247200000000001
000670,盈方微,6.25,247964,158003246,6.3631
002249,大洋电机,6.98,353938,104729735,6.9982
600191,华资实业,8.69,113148,11540932,8.7424
002366,融发核电,5.01,253186,81649841,5.0499
002023,海特高新,9.9,285519,32065515,10.0191
600510,黑牡丹,6.31,126586,15671378,6.395499999999999
603601,再升科技,9.33,672193,209111488,9.756
002587,奥拓电子,5.36,193888,20910350,5.4335
600601,方正科技,11.71,2371877,172274955,11.7347
000561,烽火电子,6.91,128525,44638414,6.9375
002488,金固股份,8.45,201324,46739109,8.5029
603633,徕木股份,6.05,90194,9390410,6.1306
603500,祥和实业,9.56,56074,8353651,9.657399999999999
002181,粤 传 媒,8.5,417592,89828560,9.1219
002910,庄园牧场,9.19,208574,9813500,9.2034
603269,海鸥股份,14.89,189235,10599446,15.178600000000001
002667,威领股份,9.9,290775,52475194,10.299
002600,领益智造,12.71,1540751,146227029,12.8693
605555,德昌股份,11.8,55955,13261890,11.847299999999999
603015,弘讯科技,10.16,25824,16738426,10.191699999999999
603949,雪龙集团,13.76,23792,10515981,13.913599999999999
002565,顺灏股份,9.84,408716,179903839,10.0569
002617,露笑科技,6.69,1418971,155256587,6.803100000000001
600152,维科技术,7.91,185136,26596900,8.0169
002031,巨轮智能,5.08,607105,78938419,5.1538
002171,楚江新材,10.33,517854,97491072,10.513
002331,皖通科技,6.81,75131,24486767,6.8803
600577,精达股份,7.9,588660,108146464,8.0933
002474,榕基软件,5.65,137274,47342279,5.787
000837,秦川机床,9.54,170882,21035261,9.651299999999999
002849,威星智能,14.74,64228,11082070,14.8552
600843,上工申贝,6.72,72756,18849831,6.7869
000050,深天马Ａ,6.72,702956,41324834,6.84
603977,国泰集团,11.52,133829,17789760,11.669699999999999
002729,好利科技,13.38,56868,9005554,13.4611
