Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
600722,金牛化工,7.78,543608,82731439,7.9318
000712,锦龙股份,8.49,150301,14826073,8.5246
000060,中金岭南,6.49,1748243,432458835,6.5596000000000005
600192,长城电工,6.05,54788,50519095,6.1442
002205,国统股份,9.99,41244,2925700,10.1166
000830,鲁西化工,11.68,361515,53003058,11.7799
603677,奇精机械,12.31,19771,2335500,12.4981
000803,山高环能,6.55,84951,19672904,6.6082
002043,兔 宝 宝,10.81,97864,11997711,10.944700000000001
601798,蓝科高新,6.83,73796,8757600,6.8924
000819,岳阳兴长,10.82,91735,7755133,11.0078
002358,森源电气,5.25,148269,114898894,5.3166
600711,盛屯矿业,10.48,1157138,157181970,10.585
603162,海通发展,9.2,494573,18432596,9.2787
002012,凯恩股份,6.07,152337,9603902,6.1774000000000004
603709,中源家居,13.28,21188,3407356,13.456999999999999
603218,日月股份,9.42,102153,14545323,9.522
603885,吉祥航空,10.16,263639,12341672,10.2128
603803,瑞斯康达,11.13,191897,12027699,11.1922
600848,上海临港,7.52,58991,17721704,7.5506
600199,金种子酒,6.15,104755,8037203,6.2003
600158,中体产业,6.34,341939,37462838,6.5872
601615,明阳智能,10.6,661250,332097022,10.6781
002795,永和智控,6.36,125435,24757868,6.4073
600629,华建集团,11.59,144506,27263315,11.7606
601969,海南矿业,7.91,196769,72136311,8.009
603042,华脉科技,12.23,122483,8985563,12.3576
603070,万控智造,11.35,41421,6543014,11.5249
603089,正裕工业,8.06,54405,6839340,8.1608
603637,镇海股份,13.45,111042,18799456,13.6237
002732,燕塘乳业,12.5,9234,2494200,12.502
600577,精达股份,8.64,871334,108146464,8.8305
001299,美能能源,9.93,33937,7561063,10.0455
002201,九鼎新材,8.7,216190,148521094,8.771600000000001
000155,川能动力,10.98,353104,58553215,11.136000000000001
600973,宝胜股份,6.13,217002,81166341,6.4036
002434,万里扬,6.0,243845,37476100,6.0076
001318,阳光乳业,9.99,26067,7261200,10.0027
601600,中国铝业,8.1,2579429,780948235,8.2197
000957,中通客车,9.26,90900,18586757,9.3353
600250,南京商旅,7.66,101861,13508500,7.7314
002716,湖南白银,7.81,1266309,664349444,7.8812
002372,伟星新材,7.96,182727,22512573,8.0275
002340,格林美,6.5,1254405,314022733,6.5639
600128,苏豪弘业,7.62,37031,7723700,7.6638
600331,宏达股份,10.83,558054,91033462,11.0196
600510,黑牡丹,6.69,88702,15671378,6.7899
001205,盛航股份,13.19,28445,3493809,13.248199999999999
603105,芯能科技,6.57,76843,15097956,6.6771
600692,亚通股份,5.31,60979,4963291,5.3873999999999995
600538,国发股份,5.41,142503,17212691,5.4565
605077,华康股份,10.35,56766,3032607,10.6014
002639,雪人集团,12.17,308809,84117090,12.312700000000001
600197,伊力特,9.54,30114,3749722,9.6274
000559,万向钱潮,11.94,470722,146806729,11.9817
600099,林海股份,8.09,32305,3030300,8.1552
603421,鼎信通讯,5.89,64668,47293421,5.8931
600706,曲江文旅,6.73,81923,10435320,6.8020000000000005
002531,天顺风能,7.52,368725,38106434,7.667599999999999
000856,冀东装备,7.17,49592,5390400,7.258
603166,福达股份,10.9,174746,21465033,11.0698
601022,宁波远洋,7.57,38849,20525101,7.6096
002918,蒙娜丽莎,9.17,81116,5265347,9.4538
001330,博纳影业,5.09,529788,125401900,5.2286
002949,华阳国际,9.98,22306,5341700,10.022
002769,普路通,6.38,68107,16537100,6.4607
603528,多伦科技,5.81,103688,14798059,5.8335
603017,中衡设计,9.29,49966,9918400,9.4543
002164,宁波东力,11.22,121631,32869139,11.331900000000001
003003,天元股份,10.03,32180,5682800,10.060699999999999
002366,融发核电,5.22,342449,81649841,5.2629
002471,中超控股,5.53,519739,462514255,5.5922
605122,四方新材,10.45,25092,6303220,10.5778
002474,榕基软件,5.65,156092,47342279,5.787
603227,雪峰科技,7.03,64447,16695671,7.0832999999999995
000953,河化股份,5.12,63358,9016000,5.1794
003016,欣贺股份,6.19,45210,7272800,6.1903
603808,歌力思,7.54,39399,5941095,7.6132
002331,皖通科技,6.83,65337,24486767,6.8918
603022,新通联,7.84,30747,6960400,7.9516
002339,积成电子,6.63,112743,86261708,6.6613999999999995
000890,法尔胜,7.08,192685,13819700,7.2452000000000005
