Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
000590,启迪药业,9.79,38537,5555800,9.7918
600158,中体产业,9.36,805331,37462838,9.516599999999999
603819,神力股份,12.42,60108,5082300,12.5067
000922,佳电股份,12.53,134296,16055916,12.6665
600595,中孚实业,6.95,741616,87138694,7.007000000000001
002540,亚太科技,5.34,109962,31365306,5.3486
002250,联化科技,14.05,114299,49998000,14.1517
000913,钱江摩托,11.27,24851,5931100,11.3769
603098,森特股份,12.23,66014,9367800,12.3245
603385,惠达卫浴,5.74,41768,4360690,5.7509
600199,金种子酒,7.35,159192,8037203,7.403099999999999
002177,御银股份,6.56,285532,56885821,6.6083
603668,天马科技,11.06,70740,7196803,11.1644
000758,中色股份,6.72,527584,231090263,6.728800000000001
001322,箭牌家居,6.36,26041,10978600,6.380199999999999
002454,松芝股份,5.66,122612,15031273,5.8082
002020,京新药业,12.68,84209,12943997,12.738900000000001
600577,精达股份,12.12,1090332,108146464,12.177
605228,神通科技,12.49,45506,7828020,12.5878
002394,联发股份,9.94,55395,12113578,10.0666
002448,中原内配,13.08,138228,22610305,13.116200000000001
001313,粤海饲料,7.33,126962,9633498,7.4038
600722,金牛化工,10.16,208040,82731439,10.290700000000001
000798,中水渔业,8.05,97964,13442100,8.1217
002342,巨力索具,11.1,889762,234550125,11.383600000000001
601218,吉鑫科技,5.08,294657,110223623,5.1243
600638,新黄浦,5.36,72646,23749505,5.3942000000000005
002478,常宝股份,7.12,185484,43702495,7.2269
002414,高德红外,12.53,493756,77609969,12.6086
000856,冀东装备,8.71,58454,5390400,8.7556
002483,润邦股份,5.73,176435,13328516,5.7584
002083,孚日股份,9.36,224436,76098572,9.515099999999999
000039,中集集团,9.87,331634,49832217,9.974699999999999
002370,亚太药业,5.65,181881,70333239,5.6918
002707,众信旅游,5.53,144530,43603992,5.5472
600711,盛屯矿业,11.9,772795,157181970,11.982800000000001
603162,海通发展,10.84,121838,18432596,11.0926
600733,北汽蓝谷,5.91,956695,252330430,5.9453000000000005
603218,日月股份,11.14,79467,14545323,11.248000000000001
600185,珠免集团,5.19,209834,46369417,5.2161
600257,大湖股份,5.26,108506,25685700,5.3191
600250,南京商旅,9.15,74127,13508500,9.154399999999999
605008,长鸿高科,10.85,12767,4205366,10.8992
002846,英联股份,11.9,75860,15477458,11.9073
600765,中航重机,13.8,157736,82656588,13.8933
601615,明阳智能,14.08,961489,332097022,14.2186
600884,杉杉股份,13.69,715076,115676553,13.7033
000753,漳州发展,5.23,155999,36585550,5.2797
603817,海峡环保,6.13,69608,13055200,6.1419999999999995
002423,中粮资本,8.92,110277,20615919,8.9689
603101,汇嘉时代,7.24,89876,7285043,7.2576
002278,神开股份,8.89,83756,32512600,8.956199999999999
002097,山河智能,8.44,159713,33461743,8.4664
603321,梅轮电梯,6.59,45464,5044500,6.6952
603808,歌力思,9.09,55898,5941095,9.129000000000001
002038,双鹭药业,5.6,214657,35230111,5.674099999999999
600326,西藏天路,7.57,178722,43220461,7.6239
600531,豫光金铅,12.5,369230,285546137,12.6266
002716,湖南白银,9.08,799160,664349444,9.188
001318,阳光乳业,11.51,27377,7261200,11.5175
600490,鹏欣资源,7.05,351357,184552013,7.1129999999999995
002284,亚太股份,11.47,166920,28268177,11.5373
601969,海南矿业,9.23,175964,72136311,9.3293
601108,财通证券,7.64,373089,122413588,7.6751
002688,金河生物,5.19,71508,50660003,5.207
600268,国电南自,12.57,154477,63380372,12.6921
002772,众兴菌业,12.6,81862,33763834,12.792
000592,平潭发展,8.06,1070301,321528200,8.178700000000001
002363,隆基机械,7.03,61084,15803940,7.0404
603105,芯能科技,8.49,100866,15097956,8.5968
601872,招商轮船,14.8,854314,120937805,14.9608
603628,清源股份,10.56,40649,19258356,10.614799999999999
002998,优彩资源,7.93,62550,16138651,7.9978
002237,恒邦股份,13.26,184030,182047856,13.416599999999999
002010,传化智联,5.1,211251,60304726,5.1091
000712,锦龙股份,8.98,391535,14826073,9.0562
002511,中顺洁柔,7.04,105815,23079601,7.077299999999999
002629,仁智股份,5.18,286261,21848600,5.2543999999999995
002011,盾安环境,11.33,212881,16371740,11.3774
600057,厦门象屿,5.98,153377,20052675,6.051100000000001
000655,金岭矿业,7.11,60948,30420547,7.1691
600197,伊力特,11.25,59150,3749722,11.3055
601696,中银证券,10.83,283544,74820031,10.889100000000001
002339,积成电子,8.27,149301,86261708,8.3453
605388,均瑶健康,5.68,81823,8852380,5.766
601319,中国人保,6.57,842390,108220314,6.6000000000000005
002907,华森制药,12.04,15008,4598333,12.0853
003042,中农联合,14.29,90670,31586152,14.400099999999998
600058,五矿发展,9.73,92028,57995551,9.7818
601238,广汽集团,6.1,200095,29605279,6.1078
000155,川能动力,13.37,405830,58553215,13.546399999999998
002811,郑中设计,11.34,37156,7372000,11.4198
603182,嘉华股份,12.82,20039,2003600,12.8395
002212,天融信,6.49,223554,37660351,6.5138
600212,绿能慧充,6.13,94989,31443753,6.1897
002131,利欧股份,5.6,2604135,1149855144,5.681299999999999
603766,隆鑫通用,12.62,184166,30825230,12.6811
605007,五洲特纸,13.33,39861,8503183,13.414
605050,福然德,10.73,23840,7335300,10.7322
