Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
002406,远东传动,7.24,269785,19735200,7.242800000000001
605337,李子园,8.7,35877,20617820,8.7717
002038,双鹭药业,5.04,228484,35230111,5.0999
603187,海容冷链,12.05,64701,3684827,12.146600000000001
603677,奇精机械,13.6,30685,2335500,13.6039
603766,隆鑫通用,11.37,360539,30825230,11.4395
000819,岳阳兴长,13.05,65438,7755133,13.1721
603162,海通发展,9.56,176504,18432596,9.8219
603815,交建股份,5.56,187880,42093400,5.585999999999999
000735,罗 牛 山,5.01,204393,33586372,5.048500000000001
603085,天成自控,11.35,123118,16258450,11.4424
600848,上海临港,7.9,100147,17721704,7.948300000000001
600158,中体产业,7.52,661446,37462838,7.7318
605300,佳禾食品,8.61,36619,2974084,8.6886
605555,德昌股份,13.65,124939,13261890,13.7388
002264,新 华 都,5.98,178817,100904200,5.983700000000001
002599,盛通股份,5.53,120630,18491240,5.5837
603089,正裕工业,9.38,33855,6839340,9.3865
002403,爱仕达,9.27,69551,5421973,9.3423
600973,宝胜股份,6.6,360842,81166341,6.617
600651,飞乐音响,5.75,265634,47778141,5.7974
603366,日出东方,6.68,120374,95628634,6.7348
001318,阳光乳业,10.64,23301,7261200,10.6418
600156,华升股份,9.04,159530,5515600,9.1654
600250,南京商旅,8.29,96195,13508500,8.3497
002372,伟星新材,8.63,101453,22512573,8.7035
603018,华设集团,6.56,80522,86116542,6.5824
000505,京粮控股,5.36,87017,17675811,5.3749
600721,百花医药,6.83,149540,22971647,6.8918
600415,小商品城,10.63,757481,60642937,10.6504
600510,黑牡丹,7.55,124265,15671378,7.5739
603105,芯能科技,7.33,122865,15097956,7.4716000000000005
600692,亚通股份,6.0,99032,4963291,6.0572
600197,伊力特,10.11,63104,3749722,10.1221
603033,三维股份,9.02,100224,10167170,9.0992
002887,绿茵生态,11.26,54276,4206599,11.389
600099,林海股份,8.64,42845,3030300,8.7954
000856,冀东装备,7.86,89421,5390400,7.8691
002052,同洲电子,8.33,162235,14835005,8.438
000729,燕京啤酒,10.28,427147,23393644,10.3445
601116,三江购物,10.86,73453,43034904,10.9544
002769,普路通,7.15,108123,16537100,7.2490000000000006
603528,多伦科技,6.46,153578,14798059,6.5146
603017,中衡设计,10.58,112884,9918400,10.763300000000001
000061,农 产 品,5.86,203999,18952988,5.8907
601566,九牧王,8.77,133125,11560131,8.9023
002644,佛慈制药,7.32,40571,12156200,7.3524
002565,顺灏股份,12.65,969802,179903839,12.929
002366,融发核电,5.9,428035,81649841,5.9591
002471,中超控股,6.66,820167,462514255,6.7443
603778,国晟科技,14.49,837262,81238510,14.8926
603165,荣晟环保,14.52,116531,6191920,14.678099999999999
605122,四方新材,11.67,36978,6303220,11.6838
605050,福然德,10.09,44195,7335300,10.1764
002474,榕基软件,6.39,211108,47342279,6.553299999999999
600051,宁波联合,6.06,50825,6836696,6.077
000950,重药控股,5.15,389382,50970563,5.199800000000001
002582,好想你,9.1,159073,69888144,9.128499999999999
605388,均瑶健康,5.17,80006,8852380,5.2461
002107,沃华医药,5.81,116300,11573583,5.863099999999999
601339,百隆东方,6.74,147056,21885433,6.821000000000001
003016,欣贺股份,6.62,50369,7272800,6.6688
603808,歌力思,8.34,44161,5941095,8.4228
600212,绿能慧充,5.72,214378,31443753,5.7839
603022,新通联,8.91,51643,6960400,8.9255
600127,金健米业,5.51,107744,28609901,5.552
002383,合众思壮,7.13,163671,27293419,7.1761
002097,山河智能,8.03,225616,33461743,8.0978
000890,法尔胜,8.89,291430,13819700,9.1393
002404,嘉欣丝绸,6.08,296387,11819450,6.104699999999999
002209,达 意 隆,10.92,62806,9280401,11.1123
600258,首旅酒店,11.72,265528,15134610,11.849300000000001
002667,威领股份,13.9,5657,52475194,14.503
002571,德力股份,10.46,102845,13089449,10.538
001300,三柏硕,12.85,54280,3109900,13.0342
002591,恒大高新,6.95,103100,17333101,7.0257
600814,杭州解百,6.64,53062,11374771,6.6745
605136,丽人丽妆,7.84,86798,32279600,7.8693
002543,万和电气,6.52,46603,10825704,6.5697
600138,中青旅,7.05,112580,25689651,7.1139
600838,上海九百,7.6,77555,49041572,7.6296
002405,四维图新,7.17,670621,154981145,7.177099999999999
002020,京新药业,11.94,137299,12943997,12.0435
603321,梅轮电梯,6.25,48563,5044500,6.4333
605138,盛泰集团,6.09,46485,3402650,6.1206
002483,润邦股份,5.26,96337,13328516,5.292800000000001
000821,京山轻机,8.25,171974,78500274,8.3442
002117,东港股份,8.67,136272,10184008,8.6706
002188,中天服务,5.32,128637,16080510,5.3479
600860,京城股份,8.63,83843,27825342,8.7077
000862,银星能源,5.22,248420,23809120,5.2893
002361,神剑股份,14.75,1438321,118443885,15.017
001338,永顺泰,9.29,66941,7655900,9.4148
603158,腾龙股份,12.61,298682,25826010,12.720699999999999
600733,北汽蓝谷,5.52,1053214,252330430,5.5767
603385,惠达卫浴,5.17,49531,4360690,5.3823
002166,莱茵生物,7.15,108991,51990743,7.2157
600969,郴电国际,8.45,102287,8404120,8.558599999999998
603277,银都股份,10.12,25435,1531325,10.1354
002363,隆基机械,6.53,78711,15803940,6.5924000000000005
002825,纳尔股份,8.84,50597,6147000,8.9147
600444,国机通用,13.95,23782,4567700,14.0373
603300,海南华铁,5.0,524682,89025486,5.023
000710,贝瑞基因,7.92,109697,18430589,7.9471
