Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
000626,远大控股,7.41,213177,13513025,7.4706
002401,中远海科,12.56,36161,8208542,12.6388
603819,神力股份,12.08,58266,5082300,12.1769
603810,丰山集团,12.53,19447,2863440,12.6365
600158,中体产业,9.47,1009833,37462838,9.516599999999999
002858,力盛体育,12.48,59749,8428600,12.4828
000922,佳电股份,11.84,161363,16055916,11.9972
002565,顺灏股份,14.6,691794,179903839,14.618200000000002
600497,驰宏锌锗,8.21,1094841,257145205,8.2901
000026,飞亚达,9.15,44778,8212700,9.6867
603028,赛福天,7.5,42605,31180040,7.5675
002825,纳尔股份,9.57,54084,6147000,9.6273
002540,亚太科技,5.16,105820,31365306,5.2128000000000005
002250,联化科技,13.54,188431,49998000,13.657
002254,泰和新材,6.58,331366,19782638,6.836799999999999
000006,深振业Ａ,7.96,390589,41414793,8.0554
000913,钱江摩托,11.04,35063,5931100,11.1732
603098,森特股份,11.97,60611,9367800,12.0529
601608,中信重工,5.27,538704,120979846,5.301799999999999
600590,泰豪科技,12.36,345961,114645766,12.5169
603601,再升科技,13.74,1588506,209111488,14.0143
600678,四川金顶,5.88,190517,21613600,6.0702
603214,爱婴室,13.67,21009,4175940,13.7636
002268,电科网安,13.44,95719,18810405,13.5582
603385,惠达卫浴,5.53,42762,4360690,5.7412
603088,宁波精达,10.16,110227,13219700,10.2713
600199,金种子酒,7.07,147608,8037203,7.1315
002177,御银股份,6.22,314161,56885821,6.2785
603668,天马科技,10.6,57375,7196803,10.7182
603012,创力集团,8.28,203424,36847111,8.341199999999999
603901,永创智能,10.95,97859,16773288,11.0214
603703,盛洋科技,11.76,132045,25422850,11.8488
600470,六国化工,5.28,195096,32970663,5.3361
002044,美年健康,5.01,1099330,297050257,5.0511
002026,山东威达,12.13,46976,21957782,12.171100000000001
002052,同洲电子,9.03,126610,14835005,9.116999999999999
002454,松芝股份,5.43,156373,15031273,5.5851
600577,精达股份,10.79,1069399,108146464,10.915999999999999
600706,曲江文旅,7.89,52831,10435320,7.943099999999999
002394,联发股份,9.42,70173,12113578,9.5622
605228,神通科技,12.34,54402,7828020,12.4423
002194,武汉凡谷,8.76,99850,26268150,8.8529
002196,方正电机,12.86,312459,94587793,12.9818
002448,中原内配,12.51,112929,22610305,12.6603
002188,中天服务,5.63,83949,16080510,5.6777
601798,蓝科高新,7.62,174679,8757600,7.6728000000000005
000506,招金黄金,12.75,428672,132451374,12.8937
001313,粤海饲料,7.06,150700,9633498,7.1419
605366,宏柏新材,10.1,234411,25428429,10.2242
000798,中水渔业,7.89,82817,13442100,7.9665
600127,金健米业,5.73,96999,28609901,5.782800000000001
600138,中青旅,7.46,93324,25689651,7.4788
