Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
600966,博汇纸业,5.25,118759,21265867,5.2780000000000005
605337,李子园,9.05,40031,20617820,9.0918
600722,金牛化工,9.31,707305,82731439,9.4582
002038,双鹭药业,5.17,223370,35230111,5.2432
002205,国统股份,11.31,29577,2925700,11.397
000803,山高环能,7.14,103616,19672904,7.191599999999999
603677,奇精机械,14.36,21916,2335500,14.4866
603766,隆鑫通用,11.5,651866,30825230,11.6335
603162,海通发展,9.95,264310,18432596,10.0838
603709,中源家居,15.0,17821,3407356,15.1273
600848,上海临港,8.0,122648,17721704,8.0459
600158,中体产业,8.06,690733,37462838,8.255600000000001
605300,佳禾食品,9.0,29270,2974084,9.0669
002264,新 华 都,6.27,132658,100904200,6.294099999999999
002599,盛通股份,5.81,101871,18491240,5.8456
603089,正裕工业,9.55,25280,6839340,9.6005
002732,燕塘乳业,13.64,14403,2494200,13.7255
603567,珍宝岛,5.48,334642,26237966,5.5529
001318,阳光乳业,10.89,16276,7261200,10.974300000000001
601600,中国铝业,10.07,4122704,780948235,10.1001
600250,南京商旅,8.72,61723,13508500,8.789399999999999
002372,伟星新材,8.74,190427,22512573,8.8102
603648,畅联股份,8.68,29528,4534400,8.723700000000001
603587,地素时尚,11.95,20292,2424700,11.9917
600128,苏豪弘业,8.68,37989,7723700,8.700000000000001
603189,网达软件,11.61,50003,7248700,11.6222
002105,信隆健康,5.43,61319,21364801,5.4708
600692,亚通股份,6.28,47109,4963291,6.338500000000001
605077,华康股份,12.08,68188,3032607,12.2591
600197,伊力特,10.3,105507,3749722,10.384
603033,三维股份,9.42,92084,10167170,9.4344
600099,林海股份,8.99,40616,3030300,9.1349
600706,曲江文旅,7.49,63189,10435320,7.552700000000001
000856,冀东装备,8.07,80849,5390400,8.087
002003,伟星股份,8.74,121231,13581448,8.7835
000729,燕京啤酒,10.95,509367,23393644,11.023499999999999
600371,万向德农,6.89,51502,6867616,6.947
600638,新黄浦,5.13,81671,23749505,5.1711
002678,珠江钢琴,5.19,153149,14165220,5.223000000000001
002949,华阳国际,11.03,51964,5341700,11.1467
002769,普路通,7.43,113110,16537100,7.5096
601566,九牧王,9.65,80963,11560131,9.726799999999999
003003,天元股份,11.02,44029,5682800,11.11
603017,中衡设计,10.88,69775,9918400,11.044599999999999
002790,瑞尔特,5.95,42215,7835924,6.0052
002565,顺灏股份,13.49,645635,179903839,13.754900000000001
601108,财通证券,7.92,545554,122413588,7.9867
605122,四方新材,11.93,20445,6303220,12.023299999999999
600051,宁波联合,6.15,46227,6836696,6.2031
002582,好想你,9.37,124178,69888144,9.4292
605388,均瑶健康,5.32,68875,8852380,5.387700000000001
000953,河化股份,5.7,72792,9016000,5.7423
003016,欣贺股份,6.85,45807,7272800,6.8725000000000005
603808,歌力思,8.74,60074,5941095,8.8108
603022,新通联,9.15,37702,6960400,9.197099999999999
002235,安妮股份,9.39,353146,31621650,9.459399999999999
600127,金健米业,5.73,89337,28609901,5.771100000000001
600595,中孚实业,6.35,1081303,87138694,6.425
000890,法尔胜,9.47,266073,13819700,9.7019
600235,民丰特纸,5.51,69448,6921400,5.5556
002209,达 意 隆,11.42,36032,9280401,11.4324
605136,丽人丽妆,8.15,60845,32279600,8.2379
001300,三柏硕,14.16,92214,3109900,14.3049
002543,万和电气,6.74,31905,10825704,6.7940000000000005
603810,丰山集团,12.3,24054,2863440,12.413400000000001
002020,京新药业,12.19,77392,12943997,12.286
002405,四维图新,7.36,513795,154981145,7.4293000000000005
603321,梅轮电梯,6.32,39049,5044500,6.578799999999999
605138,盛泰集团,6.11,58453,3402650,6.1691
002117,东港股份,8.82,111864,10184008,8.8743
002483,润邦股份,5.35,83931,13328516,5.3801
002188,中天服务,5.52,98330,16080510,5.571
603086,先达股份,5.81,60032,33280442,5.8339
000862,银星能源,5.83,247976,23809120,5.8325000000000005
001338,永顺泰,9.42,81345,7655900,9.5499
002999,天禾股份,5.86,71705,11225560,5.914000000000001
600697,欧亚集团,10.67,38026,8931891,10.7318
002166,莱茵生物,7.35,71815,51990743,7.4097
