Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
605337,李子园,8.69,28194,20617820,8.761999999999999
002406,远东传动,7.01,186680,19735200,7.0682
600722,金牛化工,8.68,394834,82731439,8.8277
002205,国统股份,10.82,31517,2925700,10.9217
603187,海容冷链,11.93,58286,3684827,12.0185
000803,山高环能,6.99,256927,19672904,7.0461
002043,兔 宝 宝,11.48,87660,11997711,11.6234
601798,蓝科高新,7.12,64427,8757600,7.173900000000001
000819,岳阳兴长,12.67,68236,7755133,12.8023
603819,神力股份,11.66,54216,5082300,11.672500000000001
603162,海通发展,9.63,190350,18432596,9.8025
603815,交建股份,5.25,137309,42093400,5.3241
603085,天成自控,11.06,71758,16258450,11.161100000000001
603218,日月股份,10.36,72128,14545323,10.4827
603709,中源家居,14.3,25317,3407356,14.4677
002131,利欧股份,5.15,2530723,1149855144,5.2175
600848,上海临港,7.66,88484,17721704,7.7155000000000005
600158,中体产业,7.18,513663,37462838,7.402
600199,金种子酒,6.52,125144,8037203,6.598
605300,佳禾食品,8.57,25377,2974084,8.6498
601615,明阳智能,11.93,506793,332097022,12.1234
002795,永和智控,7.14,187333,24757868,7.2124
605555,德昌股份,12.87,69413,13261890,12.982199999999999
600629,华建集团,13.18,145381,27263315,13.4449
600855,航天长峰,14.33,95832,26885346,14.451
601969,海南矿业,8.57,194609,72136311,8.6891
002082,万邦德,12.33,113500,10818500,12.3606
002599,盛通股份,5.34,102754,18491240,5.3994
603089,正裕工业,9.09,25635,6839340,9.186
600577,精达股份,10.41,597086,108146464,10.5474
002732,燕塘乳业,13.03,16842,2494200,13.133799999999999
002403,爱仕达,8.84,59733,5421973,8.9252
600651,飞乐音响,5.66,241672,47778141,5.7101
603366,日出东方,6.44,110445,95628634,6.5117
002772,众兴菌业,12.27,53438,33763834,12.3277
001318,阳光乳业,10.36,17180,7261200,10.4575
601600,中国铝业,9.09,2430553,780948235,9.1815
600156,华升股份,8.84,158012,5515600,9.0005
600250,南京商旅,8.11,78458,13508500,8.1988
002372,伟星新材,8.37,99953,22512573,8.4513
002115,三维通信,11.11,318513,214914578,11.2393
603871,嘉友国际,10.9,76601,16889714,10.9888
600128,苏豪弘业,8.19,39465,7723700,8.263499999999999
