Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
603810,丰山集团,12.79,21135,2863440,12.889
002401,中远海科,12.55,30919,8208542,12.6388
600158,中体产业,9.65,766235,37462838,9.7979
000590,启迪药业,9.73,29253,5555800,9.7918
002858,力盛体育,12.58,38901,8428600,12.7156
002565,顺灏股份,14.57,538282,179903839,14.618200000000002
000922,佳电股份,12.62,127983,16055916,12.7538
603028,赛福天,7.73,34037,31180040,7.7906
002540,亚太科技,5.3,112078,31365306,5.3486
002960,青鸟消防,8.04,101672,16987814,8.1726
000913,钱江摩托,11.25,37518,5931100,11.3769
600859,王府井,10.45,191819,42951289,10.509699999999999
002250,联化科技,14.06,111720,49998000,14.1614
601608,中信重工,5.33,341047,120979846,5.3603000000000005
002268,电科网安,13.62,89849,18810405,13.7328
603214,爱婴室,13.85,33960,4175940,13.9382
603088,宁波精达,10.24,81784,13219700,10.3489
603385,惠达卫浴,5.54,35131,4360690,5.7509
603982,泉峰汽车,6.6,47935,7001011,6.6396
603668,天马科技,11.07,53472,7196803,11.174100000000001
002177,御银股份,6.6,235214,56885821,6.6471
600444,国机通用,14.58,20937,4567700,14.6871
603901,永创智能,11.03,52724,16773288,11.099
001322,箭牌家居,6.34,32086,10978600,6.380199999999999
002052,同洲电子,9.26,132160,14835005,9.3401
002454,松芝股份,5.66,100870,15031273,5.8082
002020,京新药业,12.63,108841,12943997,12.738900000000001
600706,曲江文旅,7.95,47504,10435320,8.001900000000001
605228,神通科技,12.54,40808,7828020,12.636299999999999
002196,方正电机,13.11,325093,94587793,13.2243
002448,中原内配,12.99,181044,22610305,13.116200000000001
002188,中天服务,5.74,111258,16080510,5.7844
000506,招金黄金,14.0,259399,132451374,14.1222
001313,粤海饲料,7.4,225769,9633498,7.4717
600722,金牛化工,10.15,214453,82731439,10.290700000000001
603648,畅联股份,8.87,19244,4534400,8.9111
002342,巨力索具,11.05,621268,234550125,11.383600000000001
601218,吉鑫科技,5.07,293599,110223623,5.1243
000798,中水渔业,8.21,136188,13442100,8.276900000000001
600638,新黄浦,5.37,84391,23749505,5.4039
600138,中青旅,7.54,96534,25689651,7.5952
002414,高德红外,12.77,362640,77609969,12.822
002799,环球印务,7.11,44159,9398256,7.1631
000856,冀东装备,8.68,53679,5390400,8.7556
600712,南宁百货,5.66,69692,10091262,5.6858
002205,国统股份,12.28,26266,2925700,12.3379
000039,中集集团,10.09,398569,49832217,10.1881
600258,首旅酒店,12.94,140019,15134610,12.9454
002083,孚日股份,9.47,219971,76098572,9.6218
002370,亚太药业,5.64,134608,70333239,5.6956999999999995
002707,众信旅游,5.51,160219,43603992,5.5472
603162,海通发展,10.96,101989,18432596,11.209000000000001
