StockCode,Latest_Close,MA5,MA20,StockName
002170,14.56,14.2,13.935000000000002,
600775,16.24,15.695999999999998,14.7285,南京熊猫
601825,8.81,8.574000000000002,8.509,沪农商行
601611,19.21,17.716,16.34,中国核建
600110,8.34,7.986,7.6579999999999995,诺德股份
603218,16.65,15.212,14.278,日月股份
002382,7.59,6.9159999999999995,6.273999999999999,
001299,13.96,13.894,13.794500000000003,
600854,5.44,5.4,5.3475,春兰股份
600050,5.07,5.014,4.912999999999999,中国联通
601898,18.82,18.218,16.153,中煤能源
601169,5.49,5.436,5.412999999999999,北京银行
002258,16.63,16.375999999999998,16.309,
000731,8.14,7.962000000000001,7.5015,
002515,6.21,6.17,5.9845,
001338,13.76,13.190000000000001,12.8045,
002743,6.16,5.916,5.8115,
601838,17.15,17.106,16.6285,成都银行
002688,6.38,6.25,6.197,
600376,5.6,5.492,5.462,首开股份
601339,7.54,7.484,7.187,百隆东方
600769,14.28,14.012,13.213999999999999,祥龙电业
600267,10.55,10.452,10.375499999999999,海正药业
601186,7.51,7.358,7.286,中国铁建
002675,13.27,13.162,13.1465,
002312,13.33,13.062000000000001,12.758999999999999,
002459,12.74,12.564,12.242,
600509,9.9,9.492,7.056,天富能源
600642,9.19,9.078,8.7015,申能股份
002439,14.79,14.654,14.362,
600528,8.72,8.644,8.4115,中铁工业
002405,10.9,10.895999999999999,10.7065,
002692,6.23,5.984,5.727500000000001,
603201,18.51,18.326,17.927999999999997,XD常润股
600970,11.35,11.222,10.967,中材国际
002166,9.4,9.304000000000002,9.083,
002391,6.72,6.636,6.532500000000001,
000014,14.35,14.15,13.827000000000002,
601065,9.02,8.959999999999999,8.763499999999999,江盐集团
600023,5.57,5.542,5.2725,浙能电力
600886,14.78,14.568000000000001,13.557500000000001,国投电力
600930,6.76,6.3740000000000006,6.0715,华电新能
000707,6.78,6.6659999999999995,6.6225000000000005,
600000,10.26,10.064,9.933,浦发银行
601607,17.29,17.212,17.204500000000003,上海医药
600027,5.32,5.2700000000000005,5.071,华电国际
001289,18.43,18.107999999999997,16.729999999999997,
002366,8.88,8.468,7.937,
603158,12.8,12.014,11.0295,腾龙股份
603527,12.41,11.57,11.148,众源新材
600874,6.58,6.55,6.371499999999999,创业环保
600123,7.21,7.039999999999999,6.5675,兰花科创
002274,7.19,6.848000000000001,6.547499999999999,
002116,11.29,11.182,11.029,
600251,11.84,11.453999999999999,10.934999999999999,冠农股份
002587,7.16,7.101999999999999,6.973999999999999,
600578,5.66,5.619999999999999,5.3950000000000005,京能电力
600810,8.74,8.604,8.472999999999999,神马股份
603937,13.46,13.053999999999998,13.041999999999998,丽岛新材
601800,8.5,8.251999999999999,8.131,中国交建
002729,19.41,19.113999999999997,18.688,
002019,14.45,13.690000000000001,12.9535,
002177,9.07,8.946,8.777,
600787,5.9,5.851999999999999,5.845000000000001,中储股份
002539,15.87,15.498,15.4,
002608,8.58,8.524000000000001,8.116000000000001,
600241,9.27,9.122,8.7895,时代万恒
603086,8.62,8.466,8.3675,先达股份
600025,10.49,10.472,9.6955,华能水电
000949,7.51,7.432,7.218500000000001,
601952,10.59,10.402000000000001,9.753,苏垦农发
002442,6.91,6.728,6.6049999999999995,
002386,6.44,6.35,6.1945,
600078,13.66,13.024000000000001,12.594,澄星股份
002818,11.89,11.812000000000001,11.688500000000001,
600628,9.06,8.726,8.0245,新世界
600470,8.53,8.510000000000002,7.645999999999999,六国化工
600098,7.87,7.814,7.411999999999999,广州发展
002267,8.13,8.114,8.058499999999999,
000422,19.38,18.606,17.3595,
601012,18.87,18.71,18.404,隆基绿能
601666,9.09,8.926,8.8255,平煤股份
002999,7.82,7.734,7.661500000000001,
603098,16.91,16.338,15.460500000000001,森特股份
002394,16.6,16.372,15.016499999999999,
600458,15.05,14.392,14.375499999999999,时代新材
600739,12.17,12.142,12.078999999999999,辽宁成大
002585,7.64,7.556,7.5045,
600820,6.69,6.574,6.567,隧道股份
600461,10.04,9.994,9.8545,洪城环境
000998,10.6,10.548,10.1715,
002588,11.82,11.274,10.9855,
603113,8.2,7.822,7.3485,金能科技
601985,9.24,9.052,8.726,中国核电
002255,13.5,13.138,12.74,
002753,8.19,8.024,7.836,
600032,8.99,8.914,8.322500000000002,浙江新能
600598,17.48,17.366,16.3625,北大荒
600603,8.05,7.7,7.157499999999999,广汇物流
002532,18.66,18.568,18.174,
002817,8.52,8.446,8.369,
601038,15.23,14.856,14.5095,一拖股份
002429,11.94,10.65,10.498999999999999,
002221,9.43,9.096,8.7715,
000543,8.89,8.88,8.421,
603810,17.22,17.186,17.044999999999998,丰山集团
601033,16.26,16.162,15.548499999999999,永兴股份
000875,8.01,8.008,7.519,
601998,7.51,7.35,7.337000000000001,中信银行
600997,6.87,6.688,6.438,开滦股份
601668,5.15,5.0920000000000005,5.054499999999999,中国建筑
603817,7.7,7.5200000000000005,7.147999999999999,海峡环保
600177,7.56,7.266,7.258,雅戈尔
600348,10.15,10.052000000000001,9.8545,华阳股份
603017,13.13,13.110000000000003,12.733,中衡设计
600731,7.86,7.790000000000001,7.6884999999999994,湖南海利
603227,9.1,9.024000000000001,8.8395,雪峰科技
000019,7.59,7.5120000000000005,7.269500000000001,
603599,15.77,15.312000000000001,15.0445,广信股份
000507,5.7,5.654,5.559,
