StockCode,Latest_Close,MA5,MA20,StockName
601677,19.5,19.098000000000003,18.045,明泰铝业
600449,14.73,14.702000000000002,14.029499999999999,宁夏建材
001965,10.11,10.104,9.772,
002745,11.0,10.360000000000001,9.83,
601222,6.45,6.418000000000001,6.3,林洋能源
002585,10.75,9.728,8.6425,
600199,9.12,8.638000000000002,8.141000000000002,金种子酒
002106,12.27,11.658,11.065999999999999,
002815,16.77,16.426,15.716500000000002,
003025,15.7,15.264,14.55,
603439,14.23,14.014,12.383,贵州三力
603221,12.93,12.84,12.4045,爱丽家居
002406,8.95,8.319999999999999,8.226,
002669,15.97,14.913999999999998,14.1975,
603310,16.98,16.896,16.804499999999997,巍华新材
600999,17.79,17.586,16.430500000000002,招商证券
603693,18.94,17.956,16.299500000000002,江苏新能
603885,11.71,11.634,11.4745,吉祥航空
600302,10.08,9.962,9.2225,标准股份
002571,12.23,12.129999999999999,11.7885,
600237,9.93,9.904,9.381499999999999,铜峰电子
600909,7.64,7.398000000000001,6.2315000000000005,华安证券
600509,9.84,9.610000000000001,9.128,天富能源
601615,17.73,17.488000000000003,16.4575,明阳智能
002516,6.38,6.2540000000000004,6.1795,
601636,6.99,6.959999999999999,6.640000000000001,旗滨集团
002786,9.36,9.126,8.3145,
600143,18.46,17.974,17.5505,金发科技
601939,10.22,10.164,9.860000000000001,建设银行
002184,12.5,12.358,12.07,
000600,11.0,10.404,9.991499999999998,
600578,9.7,8.861999999999998,6.6125,京能电力
603990,19.59,18.194,16.448,麦迪科技
600992,12.57,12.418,12.224,贵绳股份
000050,8.22,8.02,7.814,
600172,13.27,11.928,10.3525,黄河旋风
600906,6.74,6.432,6.388,财达证券
002334,9.12,9.078,8.687000000000001,
600719,10.15,9.222,8.995,大连热电
600012,16.43,16.151999999999997,15.9325,皖通高速
600203,13.43,12.975999999999999,12.768,福日电子
002030,6.75,6.68,6.444,
600197,13.1,12.614,12.294,伊力特
002579,16.54,14.295999999999998,13.3315,
002892,12.08,11.908,11.0625,
002438,17.65,17.098,16.8755,
002079,13.54,12.815999999999999,12.366499999999998,
002456,9.37,9.082,8.903,
600888,11.73,10.745999999999999,9.203,新疆众和
000630,6.46,6.434,6.429,
600857,15.03,14.412,13.613000000000003,宁波中百
000543,9.11,8.864,8.48,
000510,18.0,16.204,15.190000000000001,
002617,10.46,9.614,8.7645,
002178,6.04,5.9879999999999995,5.8795,
600889,16.67,15.896,15.441999999999998,南京化纤
002077,18.45,18.326,17.3335,
600207,7.7,7.016,6.4265,安彩高科
600730,13.42,13.004000000000001,11.342,中国高科
603212,15.24,14.818000000000001,14.486500000000001,赛伍技术
600996,9.41,9.238,8.793000000000001,贵广网络
002608,8.21,8.172,8.069500000000001,
603578,16.94,15.534,14.598499999999998,三星新材
600635,5.81,5.684000000000001,5.429,大众公用
000682,14.88,14.138,13.652000000000001,
002121,8.1,7.746,7.2575,
000403,12.35,11.95,11.6735,
603213,14.73,14.088,13.778,镇洋发展
600667,13.92,13.112,11.872499999999999,太极实业
603158,15.25,15.016,14.500499999999999,腾龙股份
000716,5.85,5.696,5.273,
002354,7.07,6.9300000000000015,6.511500000000001,
002055,7.52,7.392,6.419500000000001,
600969,12.06,11.178,10.730500000000001,郴电国际
002137,8.89,8.764,8.563500000000001,
603010,15.43,14.648,14.288,万盛股份
603001,10.56,10.102,9.2595,奥康国际
600483,11.0,10.886,10.4555,福能股份
600452,13.45,13.006,12.452499999999999,涪陵电力
601059,17.27,17.240000000000002,17.0045,信达证券
002462,13.91,13.796000000000001,13.749500000000001,
600601,13.04,12.779999999999998,12.58,方正科技
000670,9.16,9.070000000000002,8.278,
001258,10.26,10.238000000000001,9.7095,
603227,8.98,8.702000000000002,8.688500000000001,雪峰科技
000582,13.45,12.906,12.3705,
002012,9.65,8.47,7.379,
002072,8.53,7.626,7.377,
002277,7.43,6.9959999999999996,6.414499999999999,
601177,17.6,17.156,16.6215,杭齿前进
002452,12.33,11.878,11.4005,
002465,17.65,17.026,16.3205,
001299,13.07,12.254000000000001,12.119499999999999,
000519,18.16,18.066,17.832,
