StockCode,Latest_Close,MA5,MA20,StockName
002858,16.79,16.598000000000003,15.784,
002780,16.47,16.034,15.252500000000001,
000036,5.59,5.398000000000001,5.093,
002811,14.0,13.636,13.541999999999998,
603518,9.89,9.656,9.1295,锦泓集团
603768,12.0,11.744,11.189499999999999,常青股份
600601,11.86,11.778,10.995999999999999,方正科技
601878,9.88,9.748000000000001,9.6045,浙商证券
002376,7.39,7.322,7.157500000000001,
002301,7.12,6.973999999999999,6.9159999999999995,
603178,19.5,18.472,17.331,圣龙股份
603317,17.11,16.302,14.0365,天味食品
600857,12.65,12.459999999999999,12.0715,宁波中百
605069,14.32,14.284,13.075999999999999,正和生态
000417,6.76,6.564,6.541499999999999,
603719,11.23,10.9,10.357499999999998,良品铺子
002712,5.7,5.6,5.285500000000001,
002079,11.94,11.302,10.347,
600351,7.07,6.953999999999999,6.6975,亚宝药业
600153,9.88,9.462,8.999500000000001,建发股份
603505,18.86,18.08,17.856,金石资源
600694,18.29,18.238,17.2105,大商股份
600505,13.87,13.562000000000001,13.0775,西昌电力
603085,12.67,12.184000000000001,11.6205,天成自控
000952,7.46,7.37,7.025,
600235,6.89,6.832000000000001,6.7355,民丰特纸
002043,15.49,14.556000000000001,14.2405,
002242,11.04,10.912,10.369,
601566,10.85,10.846,10.725,九牧王
002515,7.1,6.459999999999999,6.1530000000000005,
002585,8.16,7.896000000000001,7.367,
600405,5.29,5.214,5.212000000000001,动力源
000565,8.01,7.991999999999999,7.4355,
002174,10.48,9.898,9.679,
600348,10.58,10.28,9.633,华阳股份
002715,17.58,16.984,15.597500000000002,
603081,12.19,12.052,12.05,大丰实业
603017,15.74,15.056000000000001,14.3115,中衡设计
600116,6.68,6.590000000000001,6.58,三峡水利
002180,18.9,18.808,17.731,
600229,6.28,6.1739999999999995,6.0485,城市传媒
002643,16.79,16.618000000000002,16.535,
603111,6.87,6.837999999999999,6.790499999999999,康尼机电
603682,8.64,8.398,7.217499999999999,锦和商管
002205,13.43,13.225999999999999,12.893,
002566,8.32,8.256,7.931,
603730,10.93,10.709999999999999,9.8655,岱美股份
002044,5.97,5.406000000000001,5.365,
600769,16.57,15.764000000000001,14.928,祥龙电业
000630,6.5,6.302,6.257,
000600,9.65,9.456,9.2525,
001286,11.91,11.728,11.346,
002836,13.34,13.245999999999999,13.031,
000672,14.43,13.638,13.422999999999998,
001387,14.28,13.956,13.430000000000001,
600037,8.06,7.804,7.633,歌华有线
000567,6.64,6.06,5.492,
002369,7.45,7.3180000000000005,7.218000000000001,
600739,12.08,11.844,11.620999999999999,辽宁成大
002167,13.35,13.088,12.812999999999999,
001914,10.58,10.258000000000001,9.9875,
600623,10.99,10.674,10.032,华谊集团
600251,13.01,12.55,11.637,冠农股份
002910,11.41,11.074,10.7585,
002331,9.35,9.282000000000002,8.701,
600366,13.47,13.216000000000003,12.6855,宁波韵升
002319,11.88,11.614,11.302000000000001,
603739,15.2,15.018,14.972999999999999,蔚蓝生物
002745,9.61,9.36,8.7795,
002520,5.99,5.6579999999999995,5.5424999999999995,
601456,9.67,9.518,9.3245,国联民生
600995,14.73,14.448000000000002,14.091,南网储能
000151,11.94,11.66,11.5125,
601827,8.21,8.096,7.995,三峰环境
002340,9.35,9.196000000000002,8.455,
603648,10.19,10.152,9.927,畅联股份
600479,10.86,10.824000000000002,10.678,千金药业
600215,6.99,6.696000000000001,6.6594999999999995,派斯林
002125,15.6,14.85,13.960500000000001,
601577,9.81,9.802000000000001,9.611,长沙银行
002453,6.17,5.352,5.0545,
002442,6.47,6.273999999999999,5.948,
601890,10.99,10.802,10.5705,亚星锚链
600539,18.72,17.84,16.176,狮头股份
000701,6.1,5.922,5.857,
600359,7.79,7.388,7.12,新农开发
002337,6.32,6.188000000000001,6.133000000000001,
002395,19.73,19.536,18.491,
002254,11.57,11.114,10.662,
605122,14.65,14.186000000000002,13.261,四方新材
600768,18.86,18.198,17.258000000000003,宁波富邦
000878,19.99,19.406,19.184,
600305,7.51,7.4799999999999995,7.476999999999999,恒顺醋业
601789,6.15,5.898000000000001,5.684,宁波建工
600927,14.87,14.666,14.288,永安期货
600903,6.48,6.4719999999999995,6.3315,贵州燃气
002441,10.35,9.912,9.8435,
603717,7.45,7.081999999999999,6.8105,天域生物
000541,5.71,5.668,5.66,
603066,11.72,11.5,10.407,音飞储存
600156,11.2,10.51,8.997499999999999,华升股份
603806,19.05,18.794,17.8665,福斯特
601121,7.91,7.859999999999999,7.714,宝地矿业
603703,13.82,13.636000000000001,13.370500000000002,盛洋科技
002185,13.62,13.008000000000001,12.511,
600633,13.68,13.404,13.0575,浙数文化
002291,6.76,6.536,6.428,
002522,6.48,6.2459999999999996,6.117,
600027,5.06,4.992,4.749999999999999,华电国际
603819,15.01,14.578,14.117500000000001,神力股份
002236,18.32,18.276000000000003,18.134,
003003,13.88,13.594,13.165000000000001,
000546,7.82,7.452,6.782500000000001,
002381,6.72,6.682,6.483,
000514,5.16,4.909999999999999,4.7955,
600833,12.45,11.956,11.697,第一医药
002725,17.2,16.619999999999997,16.3375,
603679,15.17,14.588,13.931999999999999,华体科技
603018,7.62,7.4159999999999995,7.372,华设集团
601033,15.65,15.238,14.846,永兴股份
600999,15.99,15.680000000000001,15.675,招商证券
605077,17.71,17.119999999999997,15.738,华康股份
