StockCode,Latest_Close,MA5,MA20,StockName
603022,11.69,11.394,10.724,新通联
002669,14.35,13.709999999999999,13.6695,
603137,14.13,13.95,13.532000000000002,恒尚节能
603356,19.22,18.951999999999998,17.456,华菱精工
600051,7.87,7.779999999999999,7.5765,宁波联合
002277,6.74,6.297999999999999,5.977,
002054,8.63,8.586,8.4505,
603717,7.43,7.359999999999999,6.903499999999999,天域生物
000058,8.22,8.190000000000001,8.083,
000950,6.75,6.478,6.1195,
002097,10.17,10.044000000000002,10.04,
002996,7.57,7.55,7.426,
002185,14.43,14.094,12.998,
603310,16.74,16.656,16.413999999999998,巍华新材
002817,8.22,8.186,7.981,
002057,9.79,9.728,9.642999999999999,
002763,9.87,9.738,8.785,
603276,18.51,18.184,17.276000000000003,恒兴新材
600198,8.84,8.592,8.404,大唐电信
002357,12.36,11.774,11.4025,
600158,13.49,12.344000000000001,11.418000000000001,中体产业
002646,8.12,8.106,8.016499999999999,
603779,7.45,7.268000000000001,6.4975000000000005,威龙股份
002811,13.87,13.845999999999998,13.624,
002651,10.05,9.784,9.6155,
600586,7.64,6.458,5.7855,金晶科技
600202,6.47,6.3839999999999995,6.0475,哈空调
601456,9.67,9.654,9.435,国联民生
002298,11.09,10.373999999999999,10.189499999999999,
605077,18.65,17.741999999999997,16.076500000000003,华康股份
600531,16.72,16.522,15.4695,豫光金铅
000802,5.02,5.004,4.423,
600719,9.09,8.49,7.488499999999999,大连热电
603505,19.0,18.514,17.998,金石资源
603916,12.59,12.136,11.273,苏博特
002153,10.7,10.256,9.842,
600116,6.85,6.758,6.638499999999999,三峡水利
603879,6.03,5.952,5.626,永悦科技
605055,13.65,12.942000000000002,11.514,迎丰股份
600155,6.3,6.282,6.278,华创云信
001202,17.44,17.125999999999998,16.964000000000002,
001979,9.43,9.053999999999998,8.5945,
002296,11.9,11.616,11.4855,
002252,5.66,5.627999999999999,5.6274999999999995,
002392,9.7,9.532,8.2905,
600235,7.03,6.922,6.787999999999999,民丰特纸
603155,18.55,18.18,16.7535,新亚强
002313,10.18,10.012,9.100999999999999,
002448,16.3,15.691999999999998,15.508000000000001,
603385,12.44,9.001999999999999,7.133,惠达卫浴
000565,8.14,7.9959999999999996,7.523999999999999,
000600,9.93,9.776,9.381499999999999,
603936,18.38,16.944,15.430000000000001,博敏电子
002823,17.07,16.52,15.937000000000001,
002786,8.1,7.944,7.343500000000001,
600246,13.1,12.41,10.5705,万通发展
603636,11.11,9.648,9.2855,南威软件
001289,17.15,16.95,16.0375,
002856,14.08,13.839999999999998,12.287,
002055,6.14,6.044,6.029,
601607,17.15,17.131999999999998,17.034,上海医药
002490,10.18,9.986,9.534,
002366,7.57,7.548,7.3165,
002600,16.4,15.412,14.491499999999998,
002963,17.76,17.502,15.699000000000002,
600589,12.51,10.952000000000002,10.849499999999999,大位科技
601985,9.07,9.006,8.887,中国核电
600101,10.39,10.128,9.705,明星电力
601727,8.13,8.09,8.0495,上海电气
603956,5.94,5.904,5.7395,威派格
002031,7.2,6.756,6.190499999999999,
603439,11.15,11.148,11.0735,贵州三力
000042,10.16,9.606,9.041,
600737,15.54,15.304000000000002,14.748499999999998,中粮糖业
600201,15.09,14.648,14.535,生物股份
600163,6.96,6.7459999999999996,6.379,中闽能源
002951,16.87,16.842000000000002,15.881499999999999,
003025,14.44,13.844,13.8185,
601519,11.14,10.680000000000001,10.645999999999999,大智慧
000755,5.3,5.138,5.1,
002480,6.71,6.614,6.3145,
000899,13.65,13.113999999999999,13.0635,
002186,10.73,10.687999999999999,10.5305,
605138,7.89,7.742,7.119,盛泰集团
