Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
600028,中国石化,5.56,2154575,262942713,5.6278
600258,首旅酒店,14.97,205172,15134610,15.0447
002044,美年健康,5.3,1219447,297050257,5.315799999999999
000048,京基智农,14.86,181824,19393852,15.123999999999999
000507,珠海港,5.27,127045,29368373,5.2886
000524,岭南控股,10.47,152717,7810924,10.4939
002357,富临运业,11.05,94540,15090620,11.203600000000002
600415,小商品城,12.17,735946,60642937,12.2576
002027,分众传媒,6.21,1716626,144917426,6.2439
000599,青岛双星,5.39,100326,36243427,5.3961
000993,闽东电力,12.18,144801,17556691,12.2069
002575,群兴玩具,6.54,615416,97643740,6.5817
603098,森特股份,14.19,56159,9367800,14.2123
603697,有友食品,9.82,50006,6852002,9.8616
000425,徐工机械,9.95,1434982,140824910,10.011899999999999
603313,梦百合,7.8,81089,14453880,7.819999999999999
002731,萃华珠宝,6.9,253994,46350453,6.9846
000789,万年青,5.09,45374,8328465,5.1034
000803,山高环能,8.18,145015,19672904,8.2499
600679,上海凤凰,11.4,27780,4609001,11.448
603628,清源股份,13.24,59573,19258356,13.255600000000001
000590,启迪药业,11.19,61685,5555800,11.2332
002078,太阳纸业,14.18,217784,29731727,14.2772
