Code,Name,Latest_Close,Latest_Volume,Max_Volume_120d,Low_Price_40d_Threshold
002264,新 华 都,7.86,120196,100904200,8.0016
002910,庄园牧场,10.2,54993,9813500,10.2792
002043,兔 宝 宝,13.96,217317,11997711,14.0086
603028,赛福天,8.08,42788,31180040,8.134400000000001
603177,德创环保,10.25,94348,4875300,10.3292
600618,氯碱化工,12.02,101231,43168674,12.1904
600481,双良节能,6.16,444706,223296801,6.3112
002340,格林美,7.62,837661,314022733,7.6893
002383,合众思壮,9.24,97922,27293419,9.3207
600399,抚顺特钢,5.71,339355,132101731,5.7642
603359,东珠生态,5.59,119468,16647982,5.638
002212,天融信,7.15,149852,37660351,7.2031
600719,大连热电,6.28,173100,7314820,6.3166
603878,武进不锈,7.17,102324,50316859,7.2444
002548,金新农,5.13,281184,84567821,5.1818
603871,嘉友国际,12.96,105491,16889714,13.055700000000002
000796,凯撒旅业,5.04,307492,54745179,5.0516
002909,集泰股份,6.11,85341,15453799,6.158600000000001
600100,同方股份,7.76,310463,182346289,7.8128
002708,光洋股份,11.23,59289,14528200,11.3164
002208,合肥城建,11.38,257255,59187140,11.5342
600678,四川金顶,9.94,112102,21613600,10.0483
601700,风范股份,5.05,156910,96409939,5.1055
600416,湘电股份,12.15,150100,38964114,12.2337
002085,万丰奥威,13.41,193411,45881731,13.5102
002248,华东数控,11.5,91416,18354402,11.6224
002096,易普力,11.34,72350,8228010,11.4375
603969,银龙股份,8.65,141394,31561267,8.7124
002131,利欧股份,7.12,3130098,1149855144,7.2118
603817,海峡环保,6.74,251889,13055200,6.8099
001376,百通能源,14.65,116149,25426501,14.9224
002564,天沃科技,5.81,124295,20183102,5.8655
601611,中国核建,13.29,648153,87723914,13.4676
002520,日发精机,5.31,203098,27880289,5.360099999999999
603679,华体科技,12.77,132304,7738724,12.8897
002918,蒙娜丽莎,10.78,41161,5265347,10.982199999999999
002877,智能自控,8.2,77088,11587234,8.282499999999999
600446,金证股份,12.26,82261,18960557,12.359
002892,科力尔,10.49,55149,16655573,10.5584
002221,东华能源,7.89,471974,20656257,7.9536
002339,积成电子,9.75,279952,86261708,9.8538
000886,海南高速,5.51,114443,19104441,5.5472
002125,湘潭电化,12.44,159265,32276409,12.5255
002617,露笑科技,7.21,673916,155256587,7.216600000000001
600838,上海九百,9.77,63925,49041572,9.812700000000001
002666,德联集团,5.11,152464,18705800,5.1403
002254,泰和新材,10.02,145243,19782638,10.1337
600736,苏州高新,5.82,98057,115276532,5.8541
002137,实益达,7.74,90239,30698501,7.812
002139,拓邦股份,11.79,99749,29724833,11.835899999999999
603218,日月股份,13.32,187073,14545323,13.4199
002999,天禾股份,6.54,125823,11225560,6.5705
002403,爱仕达,9.94,30296,5421973,10.0129
603633,徕木股份,7.25,58031,9390410,7.3133
601696,中银证券,11.96,176638,74820031,12.0317
000058,深 赛 格,7.7,58965,15690706,7.7474
002716,湖南白银,11.31,998097,664349444,11.3673
000823,超声电子,12.65,124580,22885723,12.7688
603879,永悦科技,5.18,97752,16887005,5.2219999999999995
002702,海欣食品,5.27,237863,24321769,5.3426
002319,乐通股份,10.51,71295,26718678,10.6612
002187,广百股份,6.12,83333,49611500,6.1524
600706,曲江文旅,9.06,67914,10435320,9.1278
000837,秦川机床,10.11,96287,21035261,10.184999999999999
600185,珠免集团,5.56,151003,46369417,5.6415999999999995
000417,合百集团,6.38,99351,42239066,6.4481
601636,旗滨集团,5.62,319416,44063990,5.6776
600707,彩虹股份,5.48,126456,60024846,5.525600000000001
603277,银都股份,14.0,13975,1531325,14.0813
002003,伟星股份,9.61,57350,13581448,9.6466
600095,湘财股份,9.08,136588,32561074,9.1415
600733,北汽蓝谷,7.08,386694,252330430,7.116
600888,新疆众和,7.81,297205,54564237,7.8759999999999994
000949,新乡化纤,6.35,519364,95501377,6.3902
600966,博汇纸业,6.27,113394,21265867,6.342899999999999
003025,思进智能,13.26,34560,4610566,13.3233
600586,金晶科技,5.2,497290,115119668,5.2675
603602,纵横通信,12.5,24979,8995106,12.531799999999999
603366,日出东方,8.3,422798,95628634,8.377400000000002
603815,交建股份,5.66,106537,42093400,5.7029000000000005
603677,奇精机械,14.77,13383,2335500,14.8828
000987,越秀资本,8.03,516454,214189059,8.0963
000922,佳电股份,12.98,73207,16055916,13.076600000000001
001217,华尔泰,11.38,40382,10210420,11.4896
600728,佳都科技,5.48,166589,68978372,5.5238000000000005
002459,晶澳科技,10.24,813594,142046960,10.3234
600846,同济科技,11.7,21868,4735305,11.7663
605368,蓝天燃气,8.11,78681,10189290,8.149
002320,海峡股份,8.37,122267,26317493,8.4429
600218,全柴动力,8.68,74683,14085590,8.7544
002658,雪迪龙,8.05,78468,31415682,8.1517
603567,珍宝岛,6.68,217399,26237966,6.6839
002023,海特高新,9.91,68604,32065515,9.9586
603015,弘讯科技,12.0,34942,16738426,12.066600000000001
603823,百合花,14.84,26645,10864199,14.9492
002031,巨轮智能,5.83,460300,78938419,5.8918
000948,南天信息,14.71,29963,7293281,14.791300000000001
002347,泰尔股份,7.83,103965,38952200,7.8936
603300,海南华铁,6.5,407263,89025486,6.5342
000524,岭南控股,10.4,147172,7810924,10.4939
002105,信隆健康,6.01,84851,21364801,6.0613
000061,农 产 品,7.09,180415,18952988,7.168
603628,清源股份,13.28,216757,19258356,13.381699999999999
002410,广联达,10.86,214707,51178370,10.9641
603809,豪能股份,10.32,61582,24594085,10.4034
